,precision,recall,f1-score,support
0,0.9,1.0,0.9473684210526316,18.0
1,0.0,0.0,0.0,1.0
2,1.0,0.6666666666666666,0.8,3.0
3,0.0,0.0,0.0,0.0
4,0.75,0.75,0.75,4.0
5,0.2,0.3333333333333333,0.25,3.0
6,1.0,0.9523809523809523,0.975609756097561,21.0
7,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
8,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,5.0
10,0.5,1.0,0.6666666666666666,1.0
11,0.9767441860465116,0.8936170212765957,0.9333333333333332,47.0
accuracy,0.8907563025210085,0.8907563025210085,0.8907563025210085,0.8907563025210085
macro avg,0.6827842377260982,0.7052220533603513,0.682470403651405,119.0
weighted avg,0.9177056869259332,0.8907563025210085,0.9010400822716762,119.0
