,precision,recall,f1-score,support
currency,1.0,0.5,0.6666666666666666,2.0
housing,1.0,0.2857142857142857,0.4444444444444444,7.0
interest,0.0,0.0,0.0,2.0
jobs,1.0,0.8,0.8888888888888888,5.0
macro,0.9523809523809523,0.8695652173913043,0.9090909090909091,23.0
market,0.9285714285714286,0.65,0.7647058823529411,20.0
none,0.6896551724137931,1.0,0.8163265306122449,40.0
other,0.0,0.0,0.0,1.0
prices,0.0,0.0,0.0,0.0
retail,0.0,0.0,0.0,2.0
accuracy,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.7843137254901961
macro avg,0.5570607553366174,0.41052795031055905,0.44901233220560954,102.0
weighted avg,0.804533307575904,0.7843137254901961,0.7622074379365532,102.0
