,precision,recall,f1-score,support
currency,0.0,0.0,0.0,0.0
energy,1.0,1.0,1.0,1.0
housing,1.0,1.0,1.0,8.0
interest,1.0,1.0,1.0,1.0
jobs,0.9629629629629629,0.9629629629629629,0.9629629629629629,27.0
macro,1.0,1.0,1.0,11.0
market,1.0,0.9285714285714286,0.962962962962963,14.0
none,0.96875,0.9841269841269841,0.9763779527559054,63.0
prices,1.0,1.0,1.0,3.0
wages,0.0,0.0,0.0,1.0
accuracy,0.9689922480620154,0.9689922480620154,0.9689922480620154,0.9689922480620154
macro avg,0.7931712962962962,0.7875661375661375,0.7902303878681831,129.0
weighted avg,0.969234496124031,0.9689922480620154,0.9689402519775467,129.0
