,precision,recall,f1-score,support
energy,1.0,1.0,1.0,1.0
housing,1.0,1.0,1.0,8.0
interest,0.5,1.0,0.6666666666666666,1.0
jobs,0.9615384615384616,0.9259259259259259,0.9433962264150944,27.0
macro,0.7692307692307693,0.9090909090909091,0.8333333333333334,11.0
market,1.0,0.9285714285714286,0.9629629629629629,14.0
none,0.8923076923076924,0.9830508474576272,0.9354838709677419,59.0
prices,0.0,0.0,0.0,3.0
wages,1.0,0.5,0.6666666666666666,8.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.7914529914529914,0.8051821234495434,0.7787233030013851,132.0
weighted avg,0.8982517482517482,0.9090909090909091,0.8963135958216096,132.0
