135	business	0.0
135	industry	0.08200513
135	macro	0.17048448
135	government	0.6936052
135	other	0.05390513
410	business	0.0
410	industry	0.056722224
410	macro	0.1165334
410	government	0.7368222
410	other	0.08992219
439	business	0.0
439	industry	0.10537037
439	macro	0.11568888
439	government	0.71207035
439	other	0.06687039
44	business	0.0
44	industry	0.065860376
44	macro	0.19102469
44	government	0.71186036
44	other	0.03116037
195	business	0.0
195	industry	0.08724052
195	macro	0.19470447
195	government	0.69804054
195	other	0.01984052
258	business	0.0
258	industry	0.0
258	macro	0.761754
258	government	0.23824598
258	other	0.0
286	business	0.0
286	industry	0.02086414
286	macro	0.21282467
286	government	0.7117641
286	other	0.054464143
409	business	0.0
409	industry	0.17115575
409	macro	0.1159884
409	government	0.7128559
409	other	0.0
6188	business	0.0
6188	industry	0.0
6188	macro	0.31355006
6188	government	0.68645
6188	other	0.0
654	business	0.0
654	industry	0.06693223
654	macro	0.14450327
654	government	0.71313226
654	other	0.07543224
952	business	0.007060766
952	industry	0.074160755
952	macro	0.7961569
952	government	0.03506075
952	other	0.08756077
879	business	0.043642912
879	industry	0.073742926
879	macro	0.79552835
879	government	0.013642912
879	other	0.07344291
124	business	0.27030888
124	industry	0.44510886
124	macro	0.2846268
124	government	0.0
124	other	0.0
199	business	0.0
199	industry	0.112538815
199	macro	0.68828356
199	government	0.08783889
199	other	0.111338854
19134	business	0.028855652
19134	industry	0.069555625
19134	macro	0.78497756
19134	government	0.036655635
19134	other	0.07995561
1311	business	0.04016757
1311	industry	0.073367536
1311	macro	0.7973298
1311	government	0.017667562
1311	other	0.07146758
13929	business	0.0
13929	industry	0.0
13929	macro	0.78490293
13929	government	0.21059847
13929	other	0.004498422
86954	business	0.0
86954	industry	0.08014061
86954	macro	0.19564489
86954	government	0.6894406
86954	other	0.0346406
568	business	0.0
568	industry	0.035749972
568	macro	0.74824995
568	government	0.20365006
568	other	0.012349993
495	business	0.03037998
495	industry	0.07397999
495	macro	0.7663801
495	government	0.06658
495	other	0.06268002
704	business	0.055311322
704	industry	0.047011316
704	macro	0.8157661
704	government	0.0
704	other	0.08191131
733	business	0.04735726
733	industry	0.073457256
733	macro	0.82017106
733	government	0.0070572495
733	other	0.05195722
869	business	0.0275594
869	industry	0.06765944
869	macro	0.79236245
869	government	0.02115941
869	other	0.09125942
1482	business	0.05566527
1482	industry	0.09266527
1482	macro	0.8131043
1482	government	0.0
1482	other	0.038565278
993	business	0.033360284
993	industry	0.07006026
993	macro	0.81615883
993	government	0.024960304
993	other	0.055460285
1458	business	0.0
1458	industry	0.045790076
1458	macro	0.7971298
1458	government	0.107090086
1458	other	0.049990088
4031	business	0.015648603
4031	industry	0.066848576
4031	macro	0.7933057
4031	government	0.050748587
4031	other	0.0734486
6164	business	0.0360505
6164	industry	0.072550535
6164	macro	0.79369795
6164	government	0.0057505076
6164	other	0.091950536
10205	business	0.11631125
10205	industry	0.074311234
10205	macro	0.58705515
10205	government	0.09921124
10205	other	0.12311125
11040	business	0.0
11040	industry	0.054560177
11040	macro	0.22111961
11040	government	0.72426015
11040	other	0.0
14431	business	0.0
14431	industry	0.0
14431	macro	0.7582944
14431	government	0.24170557
14431	other	0.0
7	business	0.0
7	industry	0.118878245
7	macro	0.17912312
7	government	0.6934782
7	other	0.008478188
31058	business	0.0
31058	industry	0.0
31058	macro	0.7154465
31058	government	0.2598768
31058	other	0.02467683
85614	business	0.0
85614	industry	0.0
85614	macro	0.6048038
85614	government	0.3303608
85614	other	0.064860865
16121	business	0.0
16121	industry	0.056249976
16121	macro	0.15314999
16121	government	0.73465
16121	other	0.055949986
30092	business	0.0
30092	industry	0.09317505
30092	macro	0.144775
30092	government	0.740675
30092	other	0.021375045
78753	business	0.0
78753	industry	0.0
78753	macro	0.5862662
78753	government	0.41382498
78753	other	0.0
4255	business	0.0
4255	industry	0.09144313
4255	macro	0.18747057
4255	government	0.6987432
4255	other	0.022343125
4806	business	0.0
4806	industry	0.45480213
4806	macro	0.19812241
4806	government	0.34700206
4806	other	0.0
22064	business	0.30166164
22064	industry	0.48966166
22064	macro	0.20861049
22064	government	0.0
22064	other	0.0
40041	business	0.13081585
40041	industry	0.63851583
40041	macro	0.17539133
40041	government	0.055115853
40041	other	0.0
71054	business	0.5983614
