,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.6666666666666666,1.0,0.8,2.0
jobs,1.0,0.9130434782608695,0.9545454545454546,23.0
macro,0.6388888888888888,1.0,0.7796610169491526,23.0
market,1.0,0.5652173913043478,0.7222222222222222,23.0
none,0.864406779661017,0.9622641509433962,0.9107142857142857,53.0
other,0.0,0.0,0.0,2.0
prices,1.0,0.3333333333333333,0.5,6.0
retail,0.0,0.0,0.0,1.0
wages,0.0,0.0,0.0,1.0
accuracy,0.837037037037037,0.837037037037037,0.837037037037037,0.837037037037037
macro avg,0.6169962335216572,0.5773858353841946,0.5667142979431115,135.0
weighted avg,0.8506765711097162,0.837037037037037,0.8175238303581054,135.0
