,precision,recall,f1-score,support
currency,1.0,0.5,0.6666666666666666,2.0
housing,1.0,0.5,0.6666666666666666,2.0
interest,1.0,1.0,1.0,7.0
jobs,0.9230769230769231,0.9,0.9113924050632911,40.0
macro,0.7619047619047619,0.7619047619047619,0.7619047619047619,21.0
market,1.0,0.9285714285714286,0.962962962962963,14.0
none,0.46153846153846156,1.0,0.631578947368421,18.0
other,1.0,0.3333333333333333,0.5,3.0
prices,1.0,0.3333333333333333,0.5,3.0
wages,0.0,0.0,0.0,13.0
accuracy,0.7642276422764228,0.7642276422764228,0.7642276422764228,0.7642276422764228
macro avg,0.8146520146520146,0.6257142857142857,0.6601172410632771,123.0
weighted avg,0.7498436522826767,0.7642276422764228,0.7314818325472467,123.0
