,precision,recall,f1-score,support
energy,0.0,0.0,0.0,1.0
housing,1.0,1.0,1.0,8.0
interest,1.0,1.0,1.0,1.0
jobs,0.9642857142857143,1.0,0.9818181818181818,27.0
macro,1.0,0.8181818181818182,0.9,11.0
market,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
none,0.0,0.0,0.0,0.0
prices,1.0,0.6666666666666666,0.8,3.0
wages,0.0,0.0,0.0,1.0
accuracy,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
macro avg,0.6547619047619048,0.6014911014911015,0.6233766233766234,66.0
weighted avg,0.939935064935065,0.9090909090909091,0.9213498622589531,66.0
