58	good	0.017233327
58	poor	0.0
58	none	0.11223334
58	irrelevant	0.87053335
135	good	0.0
135	poor	0.007700011
135	none	0.12310003
135	irrelevant	0.8692
410	good	0.019775007
410	poor	0.031075
410	none	0.07257503
410	irrelevant	0.876575
672	good	0.01195002
672	poor	0.04535003
672	none	0.06755003
672	irrelevant	0.87514997
195	good	0.0
195	poor	0.16179998
195	none	0.0
195	irrelevant	0.8382
409	good	0.014275003
409	poor	0.07137501
409	none	0.038775012
409	irrelevant	0.87557495
950	good	0.013225015
950	poor	0.054525018
950	none	0.06022501
950	irrelevant	0.8720249
530	good	0.07612501
530	poor	0.84622496
530	none	0.007225007
530	irrelevant	0.07042502
6188	good	0.51804996
6188	poor	0.48194999
6188	none	0.0
6188	irrelevant	0.0
952	good	0.53290004
952	poor	0.4671
952	none	0.0
952	irrelevant	0.0
879	good	0.14174998
879	poor	0.8432501
879	none	0.008449964
879	irrelevant	0.006549962
16612	good	0.1803
16612	poor	0.8197
16612	none	0.0
16612	irrelevant	0.0
18190	good	0.48169994
18190	poor	0.51830006
18190	none	0.0
18190	irrelevant	0.0
19134	good	0.07993333
19134	poor	0.84683335
19134	none	0.07323333
19134	irrelevant	0.0
1311	good	0.104250014
1311	poor	0.85225004
1311	none	0.024050001
1311	irrelevant	0.019450001
13929	good	0.09426666
13929	poor	0.82466674
13929	none	0.08106665
13929	irrelevant	0.0
86954	good	0.042949975
86954	poor	0.035849974
86954	none	0.038649976
86954	irrelevant	0.88255
568	good	0.094249986
568	poor	0.85265005
568	none	0.0054499954
568	irrelevant	0.04765
495	good	0.73754996
495	poor	0.26244998
495	none	0.0
495	irrelevant	0.0
863	good	0.42586666
863	poor	0.23296669
863	none	0.34116665
863	irrelevant	0.0
704	good	0.7306
704	poor	0.2694
704	none	0.0
704	irrelevant	0.0
733	good	0.52129996
733	poor	0.47870004
733	none	0.0
733	irrelevant	0.0
869	good	0.14733331
869	poor	0.84933335
869	none	0.0033332817
869	irrelevant	0.0
1482	good	0.7868
1482	poor	0.21319994
1482	none	0.0
1482	irrelevant	0.0
2079	good	0.13059998
2079	poor	0.8246001
2079	none	0.04479998
2079	irrelevant	0.0
993	good	0.70095
993	poor	0.29904997
993	none	0.0
993	irrelevant	0.0
1458	good	0.11816664
1458	poor	0.8485667
1458	none	0.03326662
1458	irrelevant	0.0
6006	good	0.18004999
6006	poor	0.81995
6006	none	0.0
6006	irrelevant	0.0
10205	good	0.08454997
10205	poor	0.8447501
10205	none	0.05494995
10205	irrelevant	0.015749972
15674	good	0.09089999
15674	poor	0.83440006
15674	none	0.0
15674	irrelevant	0.07469995
7	good	0.0042749867
7	poor	0.07837498
7	none	0.041674994
7	irrelevant	0.87567496
31058	good	0.0655667
31058	poor	0.12236674
31058	none	0.81206656
31058	irrelevant	0.0
89910	good	0.04639998
89910	poor	0.15269995
89910	none	0.8009001
89910	irrelevant	0.0
1263	good	0.024275016
1263	poor	0.024275016
1263	none	0.075275004
1263	irrelevant	0.8761749
16121	good	0.65063334
16121	poor	0.24663332
16121	none	0.102733344
16121	irrelevant	0.0
30092	good	0.052400026
30092	poor	0.024000019
30092	none	0.045900032
30092	irrelevant	0.8777
78753	good	0.55359995
78753	poor	0.44640005
78753	none	0.0
78753	irrelevant	0.0
4806	good	0.07729998
4806	poor	0.01199998
4806	none	0.032599986
4806	irrelevant	0.87810004
22064	good	0.066900015
22064	poor	0.0
22064	none	0.061100014
22064	irrelevant	0.872
40041	good	0.027275026
40041	poor	0.05597502
40041	none	0.04107502
40041	irrelevant	0.87567496
64028	good	0.14066672
64028	poor	0.8318665
64028	none	0.027466714
64028	irrelevant	0.0
71054	good	0.062499985
71054	poor	0.0
71054	none	0.05919999
71054	irrelevant	0.8783001
4167	good	0.81875
4167	poor	0.13274997
4167	none	0.03704998
4167	irrelevant	0.011449974
35182	good	0.081166685
35182	poor	0.11806673
35182	none	0.8007666
35182	irrelevant	0.0
1145	good	0.60450006
1145	poor	0.3955
1145	none	0.0
1145	irrelevant	0.0
13995	good	0.0651
13995	poor	0.84580004
13995	none	0.035299987
13995	irrelevant	0.053799987
16853	good	0.0971667
16853	poor	0.82556665
16853	none	0.07726667
16853	irrelevant	0.0
2825	good	0.77035
2825	poor	0.22965002
2825	none	0.0
2825	irrelevant	0.0
19312	good	0.7184
19312	poor	0.2816
19312	none	0.0
19312	irrelevant	0.0
19497	good	0.6493499
19497	poor	0.35065007
19497	none	0.0
19497	irrelevant	0.0
19642	good	0.69755006
19642	poor	0.30245003
19642	none	0.0
19642	irrelevant	0.0
19949	good	0.52269995
19949	poor	0.47730005
19949	none	0.0
19949	irrelevant	0.0
32637	good	0.57124996
32637	poor	0.42874995
32637	none	0.0
32637	irrelevant	0.0
56329	good	0.6674
56329	poor	0.33260006
56329	none	0.0
56329	irrelevant	0.0
24673	good	0.0
24673	poor	0.067666665
24673	none	0.07576665
24673	irrelevant	0.85656667
5443	good	0.0
5443	poor	0.08833332
5443	none	0.04793331
5443	irrelevant	0.86373335
2022	good	0.055600032
2022	poor	0.8170999
2022	none	0.12730002
2022	irrelevant	0.0
4934	good	0.062333304
4934	poor	0.82863337
4934	none	0.109033324
4934	irrelevant	0.0
5339	good	0.0
5339	poor	0.43930006
5339	none	0.56069994
5339	irrelevant	0.0
11913	good	0.0
11913	poor	0.76129997
11913	none	0.23869999
11913	irrelevant	0.0
14980	good	0.07919997
14980	poor	0.8392
14980	none	0.08159999
14980	irrelevant	0.0
30465	good	0.52579993
30465	poor	0.47420004
30465	none	0.0
30465	irrelevant	0.0
75	good	0.76635
75	poor	0.23365
75	none	0.0
75	irrelevant	0.0
1671	good	0.03175004
1671	poor	0.12495002
1671	none	0.82404995
1671	irrelevant	0.019250024
3439	good	0.013524979
3439	poor	0.04542499
3439	none	0.06472498
3439	irrelevant	0.8763251
3224	good	0.075675
3224	poor	0.844175
3224	none	0.020274974
3224	irrelevant	0.059874985
1317	good	0.0
1317	poor	0.06456664
1317	none	0.06426665
1317	irrelevant	0.8711667
66	good	0.0
66	poor	0.037099928
66	none	0.09339994
66	irrelevant	0.8695001
203	good	0.0
203	poor	0.071600005
203	none	0.09209998
203	irrelevant	0.8363
2075	good	0.0
2075	poor	0.048266634
2075	none	0.09396666
2075	irrelevant	0.8577666
11343	good	0.20115003
11343	poor	0.79884994
11343	none	0.0
11343	irrelevant	0.0
24	good	0.049725026
24	poor	0.014325023
24	none	0.058025032
