,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.5,1.0,0.6666666666666666,2.0
jobs,1.0,0.9565217391304348,0.9777777777777777,23.0
macro,0.9047619047619048,0.8260869565217391,0.8636363636363636,23.0
market,1.0,0.782608695652174,0.8780487804878049,23.0
none,0.9622641509433962,0.9622641509433962,0.9622641509433962,53.0
other,0.3333333333333333,1.0,0.5,2.0
prices,0.6666666666666666,1.0,0.8,6.0
retail,0.0,0.0,0.0,1.0
wages,1.0,1.0,1.0,1.0
accuracy,0.9037037037037037,0.9037037037037037,0.9037037037037037,0.9037037037037037
macro avg,0.7367026055705301,0.8527481542247743,0.7648393739512009,135.0
weighted avg,0.9294532627865961,0.9037037037037037,0.9087480039783562,135.0
