,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.6666666666666666,1.0,0.8,2.0
jobs,1.0,0.9130434782608695,0.9545454545454546,23.0
macro,0.6216216216216216,1.0,0.7666666666666667,23.0
market,1.0,0.5217391304347826,0.6857142857142857,23.0
none,0.864406779661017,0.9622641509433962,0.9107142857142857,53.0
other,0.0,0.0,0.0,2.0
prices,1.0,0.3333333333333333,0.5,6.0
retail,0.0,0.0,0.0,1.0
wages,0.0,0.0,0.0,1.0
accuracy,0.8296296296296296,0.8296296296296296,0.8296296296296296,0.8296296296296296
macro avg,0.6152695067949304,0.5730380092972382,0.5617640692640693,135.0
weighted avg,0.8477347403901078,0.8296296296296296,0.8090901074234408,135.0
