,precision,recall,f1-score,support
0,0.9387755102040817,0.9787234042553191,0.9583333333333333,94.0
1,0.75,0.75,0.75,4.0
2,0.9,0.6923076923076923,0.7826086956521738,13.0
3,0.6666666666666666,0.8,0.7272727272727272,15.0
4,1.0,1.0,1.0,6.0
5,1.0,0.9333333333333333,0.9655172413793104,15.0
6,0.875,0.8873239436619719,0.881118881118881,71.0
7,0.8809523809523809,0.8809523809523809,0.8809523809523809,42.0
8,0.5,0.4,0.4444444444444445,5.0
9,0.9333333333333333,0.875,0.9032258064516129,16.0
10,0.3333333333333333,0.2,0.25,5.0
accuracy,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846
macro avg,0.7980055658627088,0.7634218867736997,0.7766794100549876,286.0
weighted avg,0.8817129299272156,0.8846153846153846,0.8815817188513312,286.0
