id,text
52545_6,"He has long pressured OPEC to lower oil prices and has used Twitter to criticize the organization. After peaking in October <span>at $86 per</span> barrel, Benchmark Brent crude is trading at more than $61 per barrel. OPEC did not immediately respond to a request for comment."
68135_5,"Turnout was dismal. Only 42 percent of the country’s 8.15 million registered voters participated, far less than <span>the 56 percent</span> in the 2015 presidential runoff election. In the lead-up to this year’s general election, two of the top three contenders were barred from running mid-campaign, and another candidate was arrested in the United States on drug trafficking and weapons charges."
74724_9,"Perhaps the colectivos’ most important weapon, though, is their ability to sow fear. Roberto Patiño, an opposition activist, helped lead demonstrations on Feb.<span> 23 in</span> the Venezuelan border city of Ureña aimed at pressuring security forces to allow humanitarian aid to cross from Colombia. When the Venezuelan National Guard launched tear gas, he said, the crowd persisted."
18401_25,"Historically, health coverage has tended to increase when the economy grows, since most Americans get insurance through employers. Indeed, <span>before 2018,</span> the uninsured rate had not risen in any year since 2008. Income and poverty Income gains have slowed substantially as the economic expansion has matured."
37263_3,"The companies’ stocks moved lower after the decision was released. Amazon’s was down a little more <span>than 1%,</span> while Wayfair’s stock dropped nearly 7% before recovering slightly. Etsy ’s stock fell about 5%, and eBay ’s was down about 2% in recent trading."
36334_17,"Khan also said he wants deepen ties with old ally Beijing and emulate China’s success in reducing poverty. Investors welcomed Khan’s election success, with Pakistan’s benchmark 100-share index surging as much <span>as 1.9 percent</span> to 42,136 points in early trade, before closing 1.8 percent up. Analysts said there was relief Khan was unlikely to have to rely on major opposition parties in a messy coalition."
77079_22,"Overwhelmed hospitals in northern Italian towns such as Bergamo are having to choose which patients get the last beds in intensive care. The death toll in Iran, the world’s third-hardest-hit country, rose <span>to 1,284,</span> said the government, which has come under fire for responding slowly and insufficiently to the outbreak. The U.S.-led coalition battling Islamic State halted training of Iraqi forces due to the threat of the virus, a coalition official said Thursday."
18401_1,"Fewer Americans are living in poverty, but for the first time in years, more of them lack health insurance. About 27.5 million people, <span>or 8.5 percent</span> of the population, lacked health insurance for all of 2018, up from 7.9 percent the year before, the Census Bureau reported Tuesday. It was the first increase since the Affordable Care Act passed in 2010, and experts said it was at least partly the result of the Trump administration’s efforts to undermine that law."
16694_1,"The day before Biden was expected to sign his order, Lori LeBlanc, vice president of LMOGA, emailed an Edwards staffer to request a meeting to “discuss the federal executive orders around the leasing and drilling permit bans on federal lands and offshore,” falsely characterizing the upcoming order as an all-out ban. Documents show she and other representatives of the oil trade group had a Zoom meeting Jan.<span> 27 with</span> Edwards’ staff, including Thomas Harris, secretary of Louisiana’s Department of Natural Resources, and Chip Kline, executive assistant to the governor for coastal activities and the chair of the state’s Coastal Protection and Restoration Authority Board. The following day, LMOGA President Tyler Gray copied Harris in an email to Ryan Flynn, executive director of the New Mexico Oil and Gas Association (NMOGA)."
16049_18,"As a result of insufficient wages, many have shifted from working in either public or private sector companies to self-employment, while others are heavily dependent on remittances from abroad to be able to palliate the unending effects of inflation. The recent data published by CENDAS-FVM complements that published by the Venezuelan Observatory of Finances on October 6, which measured Venezuela’s inflation rate for the month of September at 11.5 percent – for a total <span>of 111.8 percent</span> accumulated inflation in 2022 so far. Its version of the “food basket” was calculated at a more reserved US$375 for September; Venezuela’s monthly minimum wage only covers four percent of it."
