id,text
76649_14,"When will we stop trying to solve systemic economic problems for low- and middle-income families with relief money that is given only begrudgingly — and then only because the powers that be fear it will upset Wall Street if they don’t. My Post colleague Allan Sloan wrote at the end of last year, “I think that many of the problems in our country stem from the division between the kind of people who benefit from government policies that support financial markets and stock prices, and the people short on financial assets who are left on their own to try to make a decent living and provide for their families at a time when inflation-adjusted wages have been eroding.”  The Biden administration and many congressional Democrats want to increase the hourly minimum wage from a <span>measly $7.25 to</span> $15 an hour. It’s a popular proposal."
76649_15,"When will we stop trying to solve systemic economic problems for low- and middle-income families with relief money that is given only begrudgingly — and then only because the powers that be fear it will upset Wall Street if they don’t. My Post colleague Allan Sloan wrote at the end of last year, “I think that many of the problems in our country stem from the division between the kind of people who benefit from government policies that support financial markets and stock prices, and the people short on financial assets who are left on their own to try to make a decent living and provide for their families at a time when inflation-adjusted wages have been eroding.”  The Biden administration and many congressional Democrats want to increase the hourly minimum wage from a measly $7.25 to<span> $15 an</span> hour. It’s a popular proposal."
76649_15,"When will we stop trying to solve systemic economic problems for low- and middle-income families with relief money that is given only begrudgingly — and then only because the powers that be fear it will upset Wall Street if they don’t. My Post colleague Allan Sloan wrote at the end of last year, “I think that many of the problems in our country stem from the division between the kind of people who benefit from government policies that support financial markets and stock prices, and the people short on financial assets who are left on their own to try to make a decent living and provide for their families at a time when inflation-adjusted wages have been eroding.”  The Biden administration and many congressional Democrats want to increase the hourly minimum wage from a measly $7.25 to<span> $15 an</span> hour. It’s a popular proposal."
60670_6,"The Jews of Syria began to leave in the early 1900s. The exodus accelerated before the founding of Israel <span>in 1948.</span> Today, Rabbi Hamra said, there are 17 Jews left in Damascus and probably none in Aleppo, making it Syria’s smallest known religious minority."
60670_0,"A Syrian Muslim Sought Help From Israel and American Jews  Updated Dec.<span> 1,</span> 2014 10:33 pm ET  Maj. Avichay Adraee, an Israeli army spokesman, was taken aback when he received a message from a mysterious man writing from the heart of Syria’s bloody civil war. The man, a Sunni Muslim who created a Facebook page called “Jobar Synagogue,” said he was on a mission to preserve his town’s crown jewel, a centuries-old religious site venerated by the three major religions."
60670_5,"Syrians of different faiths believed saying a prayer in the cave would bless a new business venture and safeguard their health, Rabbi Hamra said. In the early 20th century, an <span>estimated 25,000 Jews</span> lived in Syria, split between Damascus and Aleppo, according to Abraham Marcus, a professor of Middle Eastern history at the University of Texas at Austin. The Jews of Syria began to leave in the early 1900s."
55779_6,"Stresses in very-short-term funding markets last month suggested banks had grown reluctant to lend those reserves and that the Fed may have let them to fall too low. Reserves dropped to less than $1.4 trillion last month, from $2.8 trillion <span>in 2014,</span> when the Fed stopped buying assets. Most of the decline occurred over the past two years after the Fed pared its asset holdings by allowing some bonds to mature without replacing them."
55779_1,"Fed Will Purchase Treasury Bills at Least Into Second Quarter of 2020 Central bank seeks to avoid a recurrence of unexpected strains experienced in money markets last month The Federal Reserve said it would buy short-term Treasury debt beginning next week to avoid a recurrence of the unexpected strains experienced in money markets last month. The Fed will buy Treasury bills beginning next Tuesday at an initial pace <span>of $60 billion</span> a month and continue those purchases into the second quarter of 2020. The announcement Friday marked a U-turn for the central bank, which until August had been shrinking its nearly $4 trillion asset portfolio."
55779_3,"The Fed will buy Treasury bills beginning next Tuesday at an initial pace of $60 billion a month and continue those purchases into the second quarter of 2020. The announcement Friday marked a U-turn for the central bank, which until August had been shrinking its <span>nearly $4 trillion</span> asset portfolio. The Fed said the actions were “purely technical measures to support the effective implementation” of the rate-setting committee’s policy “and do not represent a change in the stance of monetary policy.” Fed officials stopped shrinking the assets on their balance sheet this summer but never said when they would allow them to grow again."
70818_23,"Seventy-one percent of major, televised debates in the 2018 midterm elections ignored the issue completely. Only four of the 107 segments ABC, CBS and NBC aired from Nov.<span> 8 to</span> Nov. 13 on the deadly wildfires scorching California this month discussed climate change. In 2017, the influential Sunday morning talk shows on ABC, CBS, NBC and Fox News aired a combined 260 minutes of climate coverage, 79 percent of which focused exclusively on President Donald Trump’s personal beliefs on science and his decision to withdraw from the Paris agreement."
70818_1,"Sen. Bernie Sanders (I-Vt.) will host a livestreamed town hall summit on climate change next month, a move that may intensify pressure on the next Congress to curb planet-warming emissions and challenge TV networks to cover a rapidly worsening crisis they’ve long ignored. The 90-minute event ― scheduled from 7 p.m. to 8:30 p.m. on Dec.<span> 3 </span>― will be held at the Capitol Visitor Center Auditorium in Washington and broadcast over Facebook, YouTube and Twitter by seven progressive media outlets. “We need millions of people all over this country to stand up and demand fundamental changes in our energy policy in order to protect our kids and our grandchildren and the planet,” Sanders told HuffPost by phone."
