id,text
46180_0,"Officials in many of the nation's most expensive housing markets have embraced 'micro apartments'  Updated Dec.<span> 20,</span> 2013 3:20 pm ET  In recent years, officials in many of the nation's most expensive housing markets have embraced ""micro apartments"" as a way to provide less-expensive housing for young renters. They are betting that the tiny apartments—generally the size of a hotel room for about half the rent of a full-size apartment—will attract young professionals and recent college graduates, helping to revitalize city centers."
21227_3,"Last winter was the warmest on record for the contiguous U.S., says Jake Crouch, a climate scientist at the National Oceanic and Atmospheric Administration’s National Centers for Environmental Information. The average temperature was 36.8 degrees Fahrenheit,<span> 4.6 degrees</span> above average, with some parts of the country even higher above average. That led to less demand for heavy winter coats."
20071_14,"“One trick we can expect Russia to repeat is holding a referendum which doesn’t actually give voters any choice,” said Keir Giles, a Russia expert at Chatham House, a London-based research institute. “<span>in 2014,</span> people in Crimea voting at gunpoint had two choices on the ballot slip; neither of them was returning to being governed by Ukraine.” However, in contrast to the Crimea referendums in 2014, when international condemnation was strong, Mr. Giles said some European leaders may be less vocal now in their criticism of potential referendums, however dubious they may be, if the entrenchment of Russian control curbs the fighting and lessens the global economic impact of the war. The U.S. intelligence assessment that referendums could be held as soon as this weekend has led many observers in Ukraine, Washington and Brussels to suspect that Russia is attempting to create a bulwark against a long-expected Ukrainian counteroffensive by annexing territory and solidifying Russian control on the ground."
9308_12,"“People are upset,” he said. “You’<span>re 50 or</span> 51 years old and some kid walks in and tells you you’re out of work and you don’t know where to go and where to turn. Do we have an answer for that?"
72739_27,"They saw just a 16% probability of two or more rate increases by December. A recent Wall Street Journal survey of business and academic economists found they expect four quarter-percentage-point increases in the fed-funds rate by the end <span>of 2017,</span> but there was no clear consensus on how many times the Fed would raise rates this year. Ms. Yellen won a unanimous vote."
25482_1,"The rationale for the strategy is apparent in public polling. Republicans have a 22-point advantage on handling crime, with 56 percent of registered voters saying they trust Republicans more <span>while 34 percent</span> say they trust Democrats more on the issue, according to a new Washington Post-ABC News poll. Just as Democrats have put many Republicans on defense over abortion in the wake of the Supreme Court decision to reverse Roe v. Wade, the GOP is now seeking to go on offense over crime."
20071_32,"A New York Times analysis from early August of images from Maxar Technologies and Planet Labs, two satellite imaging companies, concluded that some time after July 18 and before July 21, about 15 to 20 spots of notable changes to the ground appeared on the southern side of the complex. They were <span>about 6 to</span> 7 feet wide and 10 to 16 feet long at first, and some later appeared to have been lengthened to merge. It was unclear whether they were grave sites."
79412_8,"Records and interviews show that colleges are building vast repositories of data on prospective students — scanning test scores, Zip codes, high school transcripts, academic interests, Web browsing histories, ethnic backgrounds and household incomes for clues about which students would make the best candidates for admission. At many schools, this data is used to give students a score from 1 to<span> 100,</span> which determines how much attention colleges pay them in the recruiting process. Scoring and tracking are popular at schools that are struggling to survive."
85898_33,"Markets are pricing in a roughly 54% chance that the Fed sticks to its projection for at least one more rate increase in 2017, according to fed-funds futures contracts tracked by CME Group. That is down <span>from 62% in</span> March. Meanwhile, investors are growing more bullish about economic recoveries in Europe and parts of the developing world, even as they fear a U.S. slowdown."
46919_8,"With Thursday’s decline, the S&P 500 is now almost 24 percent below its Jan. 3 peak, plunging deeper into the bear market that officially began on Monday. If stocks continue to fall over the next two weeks, the three-month period that ends June 30 could ultimately be the index’s worst quarter <span>since 2008,</span> when the collapse of Lehman Brothers set off the global financial crisis. The plunge reflects a stark reality for corporations and their shareholders: The fastest inflation in four decades is sapping the buying power of consumers and driving up the cost of materials, transportation, labor and everything else that goes into running a business."
