id,text
15267_3,"Some measurements of inflation, meanwhile, have begun to suggest that price pressures are moderating. The consumer price index showed prices rose 7.1% in November compared to the previous year ― still historically high but down <span>from 7.7% in</span> October and 8.2% in September. Powell described the current strength of the labor market as an obstacle to reducing inflation on Wednesday."
87390_0,"Freddie Mac, a federally chartered mortgage investor, aggregates rates from <span>about 80 lenders</span> nationwide to come up with weekly national averages. It uses rates for high-quality borrowers with high credit scores and large down payments."
2657_12,"But never has Shuai Lihua’s love for the creatures been put to the test as it was earlier this year, when the pandemic broke out in his hometown. On Jan.<span> 23,</span> Mr. Shuai, 43, watched with alarm as a flood of messages poured into his phone from panicked cat owners. Earlier that day, the Chinese government had locked down Wuhan, where the pandemic began, in a desperate push to stop the spread of the virus."
2657_23,"She traveled for hours by car, motorbike and foot, arriving with her face mask and gloves, as well as bunches of rosemary she used to make teas to ease labor. In all, Ms. Calle Flores, 57, has helped more <span>than 200 women</span> give birth during the pandemic, far more than she delivers in a normal year. Sometimes they cried and pulled at her braids, she said."
38269_30,"The full stimulus package proposal — which includes the $1,400 checks as well as state and local aid, expanded unemployment benefits and other provisions — had 68 percent support over all, with backing from 97 percent of Democrats and 37 percent of Republicans. While Republicans are often overwhelmingly against Democratic spending proposals, <span>only 47 percent</span> of Republicans said they definitively opposed the package. Sixteen percent of Republicans said they were unsure."
38269_53,"Ms. Cheney and nine other House Republicans voted in favor of an article of impeachment against Mr. Trump for “incitement of insurrection.” At home in Wyoming, the sense of betrayal among Republicans is burning hot at the moment. It’s especially acute among the conservative grass roots and local party activists whose strong presence in the state helped deliver Mr. Trump his largest margin of victory anywhere — beating Joseph R. Biden Jr. <span>with 70 percent</span> of the vote. At least one conservative state lawmaker — who described the impeachment vote as “an ice pick in the back” by Republicans who supported it — has printed “Impeach Liz Cheney!” yard signs and is vowing to challenge her in 2022."
85751_5,"Lower rates should “give a boost to the housing market, which has been on the upswing,” said Sam Khater, Freddie Mac’s chief economist, citing home-sales data. The drop in mortgage rates tracks a decline in the yield on the benchmark 10-year Treasury, which was recently at its lowest <span>since 2017.</span> Yields have fallen amid concerns about U.S. economic growth and the potential for a protracted trade dispute with China."
4331_19,"This has undermined his aspirations to European leadership. On Feb.<span> 8,</span> shortly before Russia’s invasion of Ukraine, Mr. Putin set out three demands at a joint news conference with Mr. Macron in Moscow. These were: an end to NATO enlargement; no missile deployments near Russia’s borders; and a reduction of NATO’s military infrastructure in Europe to its levels in 1997, before the Baltic and central European states previously controlled by Moscow joined the alliance."
27095_4,"The dollar’s strengthening has been accompanied by an increase in long-term bond yields, reflecting wagers that the Fed will raise rates as soon as December, and an autumn recovery in market inflation expectations fueled by oil-price gains. On Wednesday, the 10-year U.S. Treasury yield rose by <span>about 0.02 percentage</span> point to 1.778%, its highest close since early June, while Nymex crude closed above $50 for a third consecutive day. The increases in the dollar and U.S. bond yields so far have been modest, while the prices of riskier assets such as stocks have been largely unaffected."
28210_0,"The Houston Astros took four years to mutate from baseball’s worst team to its best. But even at their lowest point, as they stumbled to a franchise-<span>record 111 losses</span> in 2013, they constantly emphasized their brand of ambition. Everywhere they went that season, the Astros took an upright, game show-style spinning wheel for their clubhouse."
