id,text
39418_15,"It has been suggested that the changes long resisted by conservative forces — resistance that even a king could not overcome — would one day come about as those men and women rose in the government, industry and academia. Perhaps Abdullah’s most daunting challenge arrived in the wake of the Sept. 11, 2001, terrorist attacks, with the revelation <span>that 15 of</span> the 19 hijackers were Saudis. The royal family at first railed at what it called a vicious smear campaign against the kingdom, then ruthlessly suppressed known militants — not least because the monarchy itself was a main target of Al Qaeda."
39418_0,"King Abdullah of Saudi Arabia, who came to the throne in old age and earned a reputation as a cautious reformer even as the Arab Spring revolts toppled heads of state and Islamic State militants threatened the Muslim establishment that he represented, died on Friday, according to a statement on state television. He <span>was 90.</span> The Royal Court said in a statement broadcast across the kingdom that the king had died early Friday."
39418_25,"As king he also bore the title of custodian of Islam’s holiest sites, Mecca and Medina, making him one of the faith’s most important figures. Abdullah had grown accustomed to the levers of power long before his ascension to the throne in August<span> 2005.</span> After his predecessor, King Fahd, a half brother, had a stroke in November 1995, Abdullah, then the crown prince, ruled in the king’s name."
53411_12,"I had a hard time sleeping. I’d wake up <span>at 3 a</span>.m. on the couch. My husband would find me in the morning and we’d just sit there, holding each other."
53411_3,"[Sign up for Love Letter, our weekly email about Modern Love, weddings and relationships.] ❦ ‘The sense of someone near is comforting.’ Lilian Howard,<span> 83 Virginia</span> Beach, Va. Living with Lydia, her 24-year-old roommate."
53411_8,"We’ve learned that the only thing more conducive to growth than living in a yurt is living in a yurt during quarantine. ❦ ‘We were supposed to be here for three days’ Bianca Carminati,<span> 34 Gili</span> Meno, Indonesia Living with her boyfriend, Eduardo. My boyfriend and I are accidentally living on an island in Indonesia; we were supposed to be here for just three days when lockdown happened."
80703_18,"It built Newsstand into its mobile software as a one-stop shop for news apps on Apple devices, but users rarely see it that way—with services such as Flipboard offering a more seamless way to read aggregated news. * China Ratchets Up Pressure on Foreign CompaniesApril 27,<span> 2023,</span> * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023,  * China Ratchets Up Pressure on Foreign CompaniesApril 27, 2023, * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023, * Higher Rates Hit U.S. GrowthApril 27, 2023, * Denied a Gun License Over School Threat, Accused Leaker Jack Teixeira Later Got Top-Secret ClearanceApril 27, 2023, * Iran Seizes U.S.-Bound Oil TankerApril 27, 2023, * DeSantis’s Miscalculation: ‘Disney Is Playing the Long Game’April 27, 2023, * U.S. Sanctions Russian, Iranian Security Services Over Wrongful DetentionsApril 27, 2023, * Fire Sale: $300 Million San Francisco Office Tower, Mostly Empty. Open to Offers."
80703_4,"It built Newsstand into its mobile software as a one-stop shop for news apps on Apple devices, but users rarely see it that way—with services such as Flipboard offering a more seamless way to read aggregated news. * China Ratchets Up Pressure on Foreign CompaniesApril 27,<span> 2023,</span> * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023,  * China Ratchets Up Pressure on Foreign CompaniesApril 27, 2023, * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023, * Higher Rates Hit U.S. GrowthApril 27, 2023, * Denied a Gun License Over School Threat, Accused Leaker Jack Teixeira Later Got Top-Secret ClearanceApril 27, 2023, * Iran Seizes U.S.-Bound Oil TankerApril 27, 2023, * DeSantis’s Miscalculation: ‘Disney Is Playing the Long Game’April 27, 2023, * U.S. Sanctions Russian, Iranian Security Services Over Wrongful DetentionsApril 27, 2023, * Fire Sale: $300 Million San Francisco Office Tower, Mostly Empty. Open to Offers."
80703_10,"It built Newsstand into its mobile software as a one-stop shop for news apps on Apple devices, but users rarely see it that way—with services such as Flipboard offering a more seamless way to read aggregated news. * China Ratchets Up Pressure on Foreign CompaniesApril 27,<span> 2023,</span> * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023,  * China Ratchets Up Pressure on Foreign CompaniesApril 27, 2023, * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023, * Higher Rates Hit U.S. GrowthApril 27, 2023, * Denied a Gun License Over School Threat, Accused Leaker Jack Teixeira Later Got Top-Secret ClearanceApril 27, 2023, * Iran Seizes U.S.-Bound Oil TankerApril 27, 2023, * DeSantis’s Miscalculation: ‘Disney Is Playing the Long Game’April 27, 2023, * U.S. Sanctions Russian, Iranian Security Services Over Wrongful DetentionsApril 27, 2023, * Fire Sale: $300 Million San Francisco Office Tower, Mostly Empty. Open to Offers."
73465_8,"--Terri Cullen, 8/9/07  A sampling of low-cost money-market mutual funds  7-day Effective Yield*  Min. Investment  Expense Ratio  Vanguard Prime MF  $3,000  Payden Cash Reserves MMF  $5,000  Vanguard Federal MF  $3,000  TCW Galileo MMF  $2,000  Fidelity US Govt Reserves  $2,500  McMorgan Principal Preservation <span>Fund  $5,000  Source</span>:Bankrate.com  *The 7-day effective yield is the annualized yield based on the most recent 7 days of interest earnings on 08/08/07  87990cbe856818d5eddac44c7b1cdeb8"
73465_0,"Aug.<span> 9,</span> 2007 12:01 am ET  Mutual Funds  Alternatives to Money-Market Funds  Money-market funds are low-risk investments that offer investors modest yields and easy access to their cash. Still, fund managers are finding investments in commercial paper may expose them to mortgage-backed securities that include risky subprime loans."
73465_4,"--Terri Cullen, 8/9/07  A sampling of low-cost money-market mutual funds  7-day Effective Yield*  Min. Investment  Expense Ratio  Vanguard Prime MF  $3,000  Payden Cash Reserves <span>MMF  $5,000  Vanguard</span> Federal MF  $3,000  TCW Galileo MMF  $2,000  Fidelity US Govt Reserves  $2,500  McMorgan Principal Preservation Fund  $5,000  Source:Bankrate.com  *The 7-day effective yield is the annualized yield based on the most recent 7 days of interest earnings on 08/08/07  87990cbe856818d5eddac44c7b1cdeb8"
25786_9,"On Tuesday, the bank said it would adjust the mechanism by which it sets the yuan’s central rate to give the market a greater role. The yuan can then <span>trade 2 percent</span> higher or lower than that central rate. While experts said some of the criticism could be wide of the mark, the People’s Bank of China may now have a tough job on its hands to prevent the currency's decline from spiraling."
25786_0,"The sense that the Communist Party was an almost infallible steward of the nation’s economy took a battering during the stock crash in June and July. A few weeks later, China’s economic data — showing growth steady <span>at 7 percent</span> despite widespread signs of a slowdown — were widely derided by analysts as inaccurate and overblown. Now, fresh concerns have surfaced about the stewardship of the central bank after a shock decision to allow market forces to play a greater role in setting exchange rates."
25786_4,"The Dow Jones industrial average was down 1.3 percent at midday Wednesday — after shedding 1.2 percent on Tuesday — but it recovered in the afternoon, erasing its losses and edging into positive territory. European exchanges took a beating for a second day, led by <span>a 3.4 percent</span> drop in France’s CAC 40 and a nearly 3.3 percent fall in Germany’s DAX. China’s central bank set a central rate for the yuan on Wednesday at 6.3306 to the dollar, slightly below the previous day’s closing rate."
88949_16,"The top Mexican exports to the U.S. are cars, machinery and medical equipment, according to the U.S. trade representative. In Mexico, manufactured exports, which make up 90% of the country’s total exports, were <span>up 9.2% in</span> the first quarter from the year-earlier period at $83.6 billion. More than a third of the exports were autos and auto parts, although exports of processed food and electronics goods have also seen strong growth."
88949_0,"U.S. trade deficit in goods with its southern neighbor has <span>leapt 14% this</span> year compared with the first quarter of 2016  May 4, 2017  WASHINGTON—President Donald Trump’s tough talk on Mexico might have had an unintended effect: Fear of a trade war pushed down the value of the Mexican peso, increased the U.S.’s appetite for subsequently cheaper Mexican goods and widened the U.S. trade deficit with its southern neighbor, the opposite of Mr. Trump’s objectives. The U.S. posted a $7 billion trade deficit in goods with Mexico in March, the highest since November 2007, the Commerce Department said on Thursday."
