id,text
65531_5,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.<span>4 17.0 13</span>.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_18,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.<span>4 17.0 13</span>.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_29,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.<span>4 17.0 13</span>.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_38,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.<span>4 17.0 13</span>.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_8,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.<span>2 58.7 40</span>.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_16,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.<span>2 58.7 40</span>.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_27,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.<span>2 58.7 40</span>.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_41,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.<span>2 58.7 40</span>.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_10,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15<span> 14 13</span> 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_21,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15<span> 14 13</span> 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
