id,text
74352_0,"<span>About 46% expect</span> first rate increase at next week’s meeting  Updated Sept. 11, 2015 10:09 am ET  It’s a close call, but most private economists polled think the Federal Reserve will keep short-term interest rates pinned near zero next week. About 46% of business and academic economists surveyed over the past week by The Wall Street Journal predicted the Fed’s first rate increase would come at the Sept. 16-17 policy meeting."
83643_4,"“If we see a drop back in goods inflation, that helps address some of the inflation problem, but not all,” said Julian Evans-Pritchard, senior China economist at Capital Economics in Singapore. The 1.3% annual decline in producer prices <span>follows 12 months</span> of slowing growth. Economists surveyed by The Wall Street Journal had expected a slightly larger decline, of 1.5%."
2073_1,"Mortgage rates have also been driven down because of the trade war with China and anxieties about global growth. Experts said it’s difficult to ascertain exactly how much Trump would save if he gets the reduction in short-term interest rates that he has urged, <span>from 2.25 percent</span> to 1.25 percent — a move typically reserved for economic emergencies. But the president would be substantially impacted by a rate cut, they agreed."
80389_13,"But for comparison, holiday sales in 2017 rose 5.3 percent over the year before, totaling $687.87 billion, according to the NRF. In mid-September, Deloitte anticipated retail holiday sales to <span>increase 5 to</span> 5.6 percent over last year’s shopping season -- totaling at least $1.1 trillion between November and January. Rod Sides, leader of Deloitte’s U.S. retail and distribution practice, said shoppers are unlikely to make their shopping decisions based on geopolitical issues, such as global trade."
37311_17,"Water management costs are adding to pressure on copper miners amid a slide in prices—down 32% since highs reached in 2011—deflated by weaker demand, especially in China. But at about $3 a pound, prices are still higher than Freeport's extraction costs in North America of $1.87 a pound, and up from prices that hovered <span>around $1.50 a</span> pound in the 1990s. Analysts say copper prices are relatively resilient, because quality deposits are limited and the metal is essential to a wide variety of goods, from water pipes to iPhones."
88571_5,"In 2017, about 40 million people in the United States were in poverty, or roughly 12 percent of the population, according to the Census Bureau. To show the scope of the issue, however, the campaign says that by another measure, <span>some 140 million</span> people can be considered either poor or low-income. [We’d like to know: What do you want the candidates to talk about at the debates?]"
37311_14,"""Water is a critical issue in places like Northern Chile and Southern Peru, and here in New Mexico and Arizona,"" Freeport Chief Executive Officer Richard Adkerson said in an interview. Water management costs are adding to pressure on copper miners amid a slide in prices—<span>down 32% since</span> highs reached in 2011—deflated by weaker demand, especially in China. But at about $3 a pound, prices are still higher than Freeport's extraction costs in North America of $1.87 a pound, and up from prices that hovered around $1.50 a pound in the 1990s."
80389_7,"“The problem I have is, who knows on a day-to-day basis where this is headed?” The retail industry is still optimistic. On Wednesday, the National Retail Federation announced it is expecting retail sales in November and December to increase between 4.3 and 4.8 percent over 2017 results, to as much <span>as $720.89 billion</span>. That forecast compares with an average annual increase of 3.9 percent over the past five years."
10002_2,"“It’s because it’s Los Gatos,” explains agent Laura DeFilippo of Alain Pinel Realtors. The median home value in the San Jose region — which includes the headquarters of Facebook, Apple and Google — has <span>reached $922,100,</span> five times that of the nation overall and 2.5 times the Washington area’s $356,000 median, according to real estate website Zillow.com. That’s also 20 percent higher than nearby San Francisco, the nation’s No."
32600_0,"The stock prices of both companies — which jumped after Fiat announced its plan last week — are feeling the effects. In early trading on Thursday, Renault shares were down more <span>than 7 percent</span>; Fiat opened nearly 4 percent lower, but then recovered. All mergers require the balancing of different interests until everyone is more or less satisfied."
