id,text
65531_17,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.<span>9 25.2 22</span>.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_5,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.<span>4 17.0 13</span>.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
65531_8,"Industry Standing AT&T and Time Warner already compete with different players in various markets. How they stack up: AT&T Time Warner Pay-TV distributors Wireless providers COMPANY U.S. subscribers, MILLIONs video subscribers, MILLIONs COMPANY 25.2 22.4 17.0 13.2 4.6 Verizon AT&T T-Mobile Sprint 116.3 93.<span>2 58.7 40</span>.9 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners COMPANY U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 Time Warner AT&T Pay-TV distributors Wireless providers video subscribers, MILLIONs COMPANY U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Verizon AT&T T-Mobile Sprint Premium/on-demand brands TV-channel owners share of tv viewers† COMPANY U.S. subscribers‡, MILLIONs COMPANY 19% 15 14 13 11 11 HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner AT&T Time Warner Pay-TV distributors Wireless providers COMPANY video subscribers, MILLIONs U.S. subscribers, MILLIONs COMPANY 116.3 93.2 58.7 40.9 Verizon AT&T T-Mobile Sprint 25.2 22.4 17.0 13.2 4.6 AT&T* Comcast Charter Dish* Verizon Premium/on-demand brands TV-channel owners U.S. subscribers‡, MILLIONs share of tv viewers† COMPANY COMPANY HBO/Cinemax Netflix Showtime Starz Hulu NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner 54 53 25 24 17 19% 15 14 13 11 11 AT&T Time Warner Pay-TV distributors COMPANY video subscribers, MILLIONs AT&T* Comcast Charter Dish* Verizon 25.2 22.4 17.0 13.2 4.6 Wireless providers COMPANY U.S. subscribers, MILLIONs Verizon AT&T T-Mobile Sprint 116.3 93.2 58.7 40.9 TV-channel owners share of tv viewers† COMPANY 19% 15 14 13 11 11 NBC/Universal Disney Discovery/Scripps Fox Viacom Time Warner Premium/on-demand brands U.S. subscribers‡, MILLIONs COMPANY HBO/Cinemax Netflix Showtime Starz Hulu 54 53 25 24 17 *Includes 1.2M DirecTV Now connections and 2.2M Sling TV subscribers †Share of broadcast and cable programs watched live or within seven days for the current season (Sept. 25, 2017 - Feb. 25, 2018) ‡Estimates Sources: Leichtman Research Group (pay TV); MoffettNathanson (TV channels); Kagan, S&P Global Market Intelligence (premium/on-demand TV); the companies Question of competition The case raises this central question: If AT&T buys Time Warner, would it lead to substantially less competition? Both sides lay out their arguments in court papers filed in the case."
18876_1,"That’s a worry, because typically these more wonky areas of finance only become interesting when something is going wrong. The overnight repo rate, which is what banks and other financial players charge each other to lend cash in exchange for supersafe bonds, should be close to 2%, but it shot up almost as high <span>as 10% on</span> Tuesday. One of the underlying causes of this is a scarcity of reserves compared with the amount of Treasury bonds in the market."
18876_0,"That’s a worry, because typically these more wonky areas of finance only become interesting when something is going wrong. The overnight repo rate, which is what banks and other financial players charge each other to lend cash in exchange for supersafe bonds, should be close <span>to 2%,</span> but it shot up almost as high as 10% on Tuesday. One of the underlying causes of this is a scarcity of reserves compared with the amount of Treasury bonds in the market."
18876_0,"That’s a worry, because typically these more wonky areas of finance only become interesting when something is going wrong. The overnight repo rate, which is what banks and other financial players charge each other to lend cash in exchange for supersafe bonds, should be close <span>to 2%,</span> but it shot up almost as high as 10% on Tuesday. One of the underlying causes of this is a scarcity of reserves compared with the amount of Treasury bonds in the market."
3307_11,"The temperature at kickoff was 84 degrees at Super Bowl VII in 1973, which was also held in Los Angeles. At Super Bowl XXXVII in 2003 in San Diego, it <span>was 81 degrees</span> at kickoff. Across the country, cities are smashing heat records more frequently as climate change widens the extremes of temperature ranges worldwide: More heat and cold records were set in the United States last year than in any other year since 1994, according to a New York Times analysis."
3307_1,"season arrives Sunday with what fans hope will be a fitting climax to a wild playoffs, with the Cincinnati Bengals and the Los Angeles Rams facing off in the Super Bowl. The Bengals are in their first Super Bowl <span>in 33 years</span>, led by the rising star quarterback Joe Burrow, who in college won a Heisman Trophy and a national championship with Louisiana State. The Rams have constructed a powerful team through trades and acquisitions, including swapping quarterback Jared Goff for Matthew Stafford in the off-season, and building around the pass rusher Aaron Donald on defense."
3307_6,"And that only comes with sustained success.” Temperatures could climb into the mid-80s this afternoon at SoFi Stadium near Los Angeles, or more than 20 degrees higher than normal for February, which could make this the warmest Super Bowl on record. The National Weather Service issued a heat advisory for the area on Friday, and it remains in effect <span>until 6 p</span>.m. Pacific. It’s been nearly 50 years since the mercury was so high at a Super Bowl, according to the Pro Football Hall of Fame."
77931_61,"The mortality rate was 5.8% in the first several weeks in Wuhan, China, where the epidemic originated. But in other, less hard-hit areas of China, which had more time to prepare to care for patients, it <span>was 0.7%.</span> The rate in China has come down over time, the report said."
77931_1,"Patients initially develop a fever, cough and aches, and can progress to shortness of breath and complications from pneumonia, according to case reports. Of nearly 56,000 patients in China,<span> 87.9% had</span> a fever, 67.7% had a dry cough, 38.1% experienced fatigue, and 18.6% had shortness of breath. Other, less common symptoms included sore throat, headache, aches, chills, vomiting, diarrhea and nasal congestion."
77931_77,"You may not show symptoms right away. People become ill between two <span>and 14 days</span> after infection, or in an average of about 5 days, according to most estimates. Is taking a common, over-the-counter cold medication helpful?"
38910_1,"Ms. Clinton’s strategy begins with a pledge to defend President Obama’s greenhouse-gas regulations, the final version of which will emerge soon from the Environmental Protection Agency. Those underpin Mr. Obama’s promise to world leaders that the United States will reduce its greenhouse emissions by 26 percent <span>to 28 percent</span> by 2025 and increase renewables to 20 percent of the power grid by 2030. Ms. Clinton would enhance that commitment, promising that a full third of U.S. electricity would come from renewables by 2027, with an emphasis on installing new solar panels."
38910_0,"Ms. Clinton’s strategy begins with a pledge to defend President Obama’s greenhouse-gas regulations, the final version of which will emerge soon from the Environmental Protection Agency. Those underpin Mr. Obama’s promise to world leaders that the United States will reduce its greenhouse emissions <span>by 26 percent</span> to 28 percent by 2025 and increase renewables to 20 percent of the power grid by 2030. Ms. Clinton would enhance that commitment, promising that a full third of U.S. electricity would come from renewables by 2027, with an emphasis on installing new solar panels."
38910_0,"Ms. Clinton’s strategy begins with a pledge to defend President Obama’s greenhouse-gas regulations, the final version of which will emerge soon from the Environmental Protection Agency. Those underpin Mr. Obama’s promise to world leaders that the United States will reduce its greenhouse emissions <span>by 26 percent</span> to 28 percent by 2025 and increase renewables to 20 percent of the power grid by 2030. Ms. Clinton would enhance that commitment, promising that a full third of U.S. electricity would come from renewables by 2027, with an emphasis on installing new solar panels."
46412_17,"The Nasdaq Composite fell 151.12 points, or 2.1%, to 7167.21, paring much of Thursday’s rebound and putting it down 11% for the month. Shares of Amazon slumped $139.36, <span>or 7.8%,</span> to $1,642.81 to approach a bear market—characterized by a decline of at least 20% from a recent high—while Alphabet fell nearly 2%. Netflix slumped to bring its October declines to 20%, and Facebook and Apple, which both report earnings next week, also slipped."
46412_0,"U.S. Stocks Slump on Tech Worries Declines in major U.S. benchmarks follow disappointing sales from major tech firms A tumultuous week for markets around the world ended with a rocky Friday session, putting the S&<span>P 500 on</span> the cusp of correction territory as investors continued an October retreat from risky assets. As stocks tumbled in early trading, the benchmark stock index fell nearly 3% to breach the level that would place it 10% below last month’s record."
46412_7,"The S&P 500 dropped 46.88 points, or 1.7%, to 2658.69 on Friday. A dip <span>of 0.8% next</span> week would put it in correction territory for the first time since February. The Dow Jones Industrial Average declined 296.24 points, or 1.2%, to 24688.31."
27095_12,"The odds were around 50% a month ago and nearly zero soon after the Brexit vote. Eurodollar futures showed the value of net bets wagering on higher interest rates in the U.S. hit a two-year high of $1.255 trillion for the week ended Oct.<span> 4,</span> according to data from TD Securities. Rising-rate expectations are pushing government-bond yields in the developed world higher after a sharp midyear decline."
27095_0,"An October surge in the U.S. dollar is reawakening concerns over financial markets’ vulnerability to a likely Federal Reserve rate increase  Oct.<span> 12,</span> 2016 6:19 pm ET  An October surge in the U.S. dollar is reawakening concerns over financial markets’ vulnerability to a likely Federal Reserve rate increase. The WSJ Dollar index rose for the eighth time in the past 10 trading days, hitting a high last seen in the spring."
27095_5,"The dollar’s strengthening has been accompanied by an increase in long-term bond yields, reflecting wagers that the Fed will raise rates as soon as December, and an autumn recovery in market inflation expectations fueled by oil-price gains. On Wednesday, the 10-year U.S. Treasury yield rose by about 0.02 percentage point <span>to 1.778%,</span> its highest close since early June, while Nymex crude closed above $50 for a third consecutive day. The increases in the dollar and U.S. bond yields so far have been modest, while the prices of riskier assets such as stocks have been largely unaffected."
24581_11,"Yet there remains no way to anticipate how severe the impact will be. Of the 26 El Niño weather patterns observed <span>since 1900,</span> only 17 resulted in widespread droughts in Australia, according to the country’s Bureau of Meteorology. “Every El Niño is different, including its duration and intensity, as is its impact on agricultural production,” analysts at Rabobank said in a note."
24581_2,"Forecasters in the U.S., Australia and Japan have confirmed El Niño is back  Updated July 5, 2015 6:30 pm ET  WELLINGTON, New Zealand—Fears that the El Niño weather phenomenon will wreak havoc this summer have sent prices of wheat, corn and soybeans higher in recent weeks, as commodity investors, farmers and traders prepare for low crop yields. Government forecasters in the U.S., Australia and Japan have in recent weeks confirmed El Niño is back for the first time since the 2009-10 farming season, thanks to <span>a 4% temperature</span> rise in subsurface sea temperatures in the eastern Pacific Ocean. The price increases over the past two weeks, in part thanks to fears El Niño will cause excessive dryness in important crop-growing regions, follow a long period of relative stability."
24581_5,"That warms water over a vast area, which in turn can upend weather patterns around the world; it typically reduces rainfall in Australia and across parts of southeast and southern Asia. In the past, nonfuel commodity prices have risen <span>by 5.3% on</span> average in the 12 months following the announcement of an El Niño event, according to an International Monetary Fund working paper. In some years, the effect has been far more dramatic."
15267_3,"Some measurements of inflation, meanwhile, have begun to suggest that price pressures are moderating. The consumer price index showed prices rose 7.1% in November compared to the previous year ― still historically high but down <span>from 7.7% in</span> October and 8.2% in September. Powell described the current strength of the labor market as an obstacle to reducing inflation on Wednesday."
15267_0,"So far, higher interest rates have crushed home sales, which are highly sensitive to borrowing costs, but had apparently no effect on the labor market. The unemployment rate <span>remained 3.7% in</span> November, which is historically low. In new projections published Wednesday, the Fed’s decision-makers said they expect unemployment to rise to 4.6% next year, which could represent a recessionary amount of job losses."
15267_1,"The unemployment rate remained 3.7% in November, which is historically low. In new projections published Wednesday, the Fed’s decision-makers said they expect unemployment to rise <span>to 4.6% next</span> year, which could represent a recessionary amount of job losses. Powell said that the projected increase in unemployment would not necessarily indicate a recession, but declined to say whether he thought higher unemployment would result more from job losses or just less employer demand for workers."
85751_6,"The economy has remained relatively strong during the first three months of the year. It grew at a seasonally adjusted annual pace <span>of 3.1%,</span> according to data released Thursday. Still, concerns about an economic slowdown could weigh on the housing market, particularly after a mini boom earlier in the year."
85751_2,"Lower rates stand to make mortgages more affordable for buyers  Updated May 30, 2019 1:37 pm ET  Mortgage rates dropped <span>below 4% for</span> the first time since early last year, adding to hopes for a revival in the housing market. The average rate this week on a 30-year fixed rate mortgage was at 3.99%, mortgage finance giant Freddie Mac said Thursday."
85751_3,"Lower rates stand to make mortgages more affordable for buyers  Updated May 30, 2019 1:37 pm ET  Mortgage rates dropped below 4% for the first time since early last year, adding to hopes for a revival in the housing market. The average rate this week on a 30-year fixed rate mortgage was <span>at 3.99%,</span> mortgage finance giant Freddie Mac said Thursday. That marks a fall of nearly a full percentage point from the highs of November."
16030_24,"She last wrote about the psychologist Walter Mischel. Related Coverage - Decades on the Job, and Counting Feb.<span> 21,</span> 2019 - The $15 Minimum Wage Doesn’t Just Improve Lives, It Saves Them Feb. 21, 2019 - The Rise of the WeWorking Class Feb. 21, 2019 - America’s Professional Elite: Wealthy, Successful and Miserable Feb. 21, 2019 - The New Labor Movement Fighting for Domestic Workers’ Rights Feb. 21, 2019 - Why Aren’t Women Advancing More in Corporate America? Feb. 21, 2019"
16030_15,"She last wrote about the psychologist Walter Mischel. Related Coverage - Decades on the Job, and Counting Feb.<span> 21,</span> 2019 - The $15 Minimum Wage Doesn’t Just Improve Lives, It Saves Them Feb. 21, 2019 - The Rise of the WeWorking Class Feb. 21, 2019 - America’s Professional Elite: Wealthy, Successful and Miserable Feb. 21, 2019 - The New Labor Movement Fighting for Domestic Workers’ Rights Feb. 21, 2019 - Why Aren’t Women Advancing More in Corporate America? Feb. 21, 2019"
16030_18,"She last wrote about the psychologist Walter Mischel. Related Coverage - Decades on the Job, and Counting Feb.<span> 21,</span> 2019 - The $15 Minimum Wage Doesn’t Just Improve Lives, It Saves Them Feb. 21, 2019 - The Rise of the WeWorking Class Feb. 21, 2019 - America’s Professional Elite: Wealthy, Successful and Miserable Feb. 21, 2019 - The New Labor Movement Fighting for Domestic Workers’ Rights Feb. 21, 2019 - Why Aren’t Women Advancing More in Corporate America? Feb. 21, 2019"
59610_53,"Anyone claiming otherwise is simply uninformed or seeking media attention,"" Stafford said. Earlier this week, Stafford and Paul both tweeted a link to a Breitbart story that cast a doubt on a report by the New York Times that pointed to landscaping issues as the origin of the altercation: November<span> 8,</span> 2017 November 8, 2017 Paul's 59-year-old neighbor, Rene Boucher, pleaded not guilty to a misdemeanor assault charge yesterday. He faces the potential for much more serious federal and state felony charges as the investigation into the incident continues, Ed O’Keefe and Brandon Gee report, and a pretrial conference was set for Nov. 30."
59610_3,"Those figures appear quite a bit higher than last year, when just over a million people selected plans in the first dozen days (the best comparison available at this point). More than one in five of those people —<span> 137,322 </span>— were new enrollees. That’s despite the Trump administration’s much cooler attitude toward Healthcare.gov and Obamacare more generally."
59610_5,"It seems certain the administration was trying to undercut enrollment figures by halting TV and radio advertising for the open enrollment season, chopping off navigator fund for groups that help people sign up and doing only the bare minimum to let people know they can start shopping. From Larry Levitt, senior vice president of the Kaiser Family Foundation: 601,462 people signed up on the ACA federal marketplace in the <span>first 4 days</span> of open enrollment, including 137,322 new consumers. It's too early to draw conclusions, but it's clear the law isn't dead.https://t.co/xTWGAkyCPh— Larry Levitt (@larry_levitt) November 9, 2017 Former acting CMS head under President Obama: ACA enrollment so far...— Andy Slavitt (@ASlavitt) November 9, 2017 2016: 78,000 ppl/day 2017: 84,000 ppl day 2018: 150,000 ppl/day In the face of suppressed outreach from Trump..."
68812_12,"Uncertainty weighs heavily New Yorker Sean V said he felt lucky that he bought a two-bedroom condo last year, before borrowing costs started their climb, locking in a mortgage rate around 2.6%. But the 30-year-old works in the home loan industry, which has seen business plunge as mortgage rates <span>cross 6% for</span> the first time since 2008. He said he feared losing his job ""every single day"" and was cutting back spending and scrapping holiday plans amid the uncertainty."
68812_0,"Fed rate hike: US interest rates hit 14-year high in inflation battle By Natalie Sherman Business reporter, New York - Published The US central bank has pushed interest rates to the highest level in <span>almost 15 years</span> as it fights to rein in soaring prices in the world's largest economy. The Federal Reserve announced it was raising its key rate by another 0.75 percentage points, lifting the target range to 3% to 3.25%."
68812_6,"But the war in Ukraine, which disrupted oil and good supplies, added to the problem. And while oil prices have since come down, inflation pressures are now bubbling across the economy, with the most recent data showing inflation <span>at 8.3% in</span> August, with big increases in housing, health care and education costs. Wages, while rising, have not kept pace, hurting household budgets."
4331_14,"The group, known as OPEC Plus, appears to have decided during a teleconference that there was no reason to alter policy amid the many uncertainties in the oil market. On Monday, the European Union will begin an embargo on Russian oil, while the Group of 7 industrialized nations and their allies are imposing a price cap <span>of $60 a</span> barrel on Russian crude. The looming embargo and the price cap were the chief reasons for the producers’ group to hold its fire."
4331_0,"Kyiv Dec.<span> 4,</span> 7:36 p.m. Moscow Dec. 4, 8:36 p.m. Washington Dec. 4, 12:36 p.m. Russia-Ukraine WarMoscow Insists It Will Not Comply With Oil Price Cap - David Guttenfelder for The New York Times - Tyler Hicks/The New York Times - Shannon Stapleton/Reuters - Finbarr O'Reilly for The New York Times - Tyler Hicks/The New York Times - Leah Millis/Reuters - Chris Mcgrath/Getty Images - Finbarr O'Reilly for The New York Times Moscow insisted that it would not sell oil that is subject to a price limit agreed upon by the Group of 7 nations, even if it means cutting production, adding to questions over whether the plan, which goes into effect on Monday, will succeed in slowing Russia’s war effort in Ukraine. The Group of 7 nations on Friday agreed to cap the price of Russian crude at $60 a barrel, putting into place a complex, U.S.-backed plan to limit what Russia, the world’s second largest oil exporter, can charge for its oil exports."
4331_4,"Kyiv Dec. 4, 7:36 p.m. Moscow Dec. 4, 8:36 p.m. Washington Dec. 4, 12:36 p.m. Russia-Ukraine WarMoscow Insists It Will Not Comply With Oil Price Cap - David Guttenfelder for The New York Times - Tyler Hicks/The New York Times - Shannon Stapleton/Reuters - Finbarr O'Reilly for The New York Times - Tyler Hicks/The New York Times - Leah Millis/Reuters - Chris Mcgrath/Getty Images - Finbarr O'Reilly for The New York Times Moscow insisted that it would not sell oil that is subject to a price limit agreed upon by the Group <span>of 7 nations</span>, even if it means cutting production, adding to questions over whether the plan, which goes into effect on Monday, will succeed in slowing Russia’s war effort in Ukraine. The Group of 7 nations on Friday agreed to cap the price of Russian crude at $60 a barrel, putting into place a complex, U.S.-backed plan to limit what Russia, the world’s second largest oil exporter, can charge for its oil exports."
2657_34,"Within hours, thousands of people visited the page where she had posted the letter. The hashtag “little vaccines against domestic violence” has been viewed more <span>than 800,000 times</span> on Weibo, a Chinese platform similar to Twitter. People across China began sharing photos of themselves pasting the letter in elevator banks, on bulletin boards or in any other public areas that they could still visit."
2657_1,"A few months into quarantine, his teacher, Maura Cristina Silva, could tell that her vivacious students were starting to buckle. They had <span>become 57 tiny</span> boxes on a computer screen, leaving her with shaky and poorly lit glimpses into the toll the pandemic was taking on a cluster of families in Padre Miguel, a working-class district in western Rio de Janeiro. Students with learning disabilities were falling behind, as were those who did not have their own computers."
2657_12,"But never has Shuai Lihua’s love for the creatures been put to the test as it was earlier this year, when the pandemic broke out in his hometown. On Jan.<span> 23,</span> Mr. Shuai, 43, watched with alarm as a flood of messages poured into his phone from panicked cat owners. Earlier that day, the Chinese government had locked down Wuhan, where the pandemic began, in a desperate push to stop the spread of the virus."
13006_13,"On Osweiler | 10. Redskins’ GM situation There was a time, not all that long ago, when the NFL seemed on the verge of expanding its playoff field from 12 to<span> 14 teams</span>. Then it didn’t happen."
13006_0,"Each week, The Washington Post’s Mark Maske provides in-depth NFL analysis with “First <span>and 10,</span>” a dissection of the league’s most important developments. First and 10: June 5 First: What about those expanded playoffs?"
13006_5,What about RGIII? |<span> 4.</span> Seahawks’ strife | 5.
