id,text
88390_38,"Support for stricter gun laws has increased after mass shootings at schools. In March 2018, shortly after the Parkland shooting, 67 percent said in a Gallup Poll that laws should be more strict — an increase <span>from 60 percent</span> who said the same in October 2017. Similarly, support for stricter laws jumped from 43 percent to 58 percent after the Sandy Hook shooting."
88390_0,"Mitch McConnell was just finishing up his first term as the junior senator from Kentucky when a mass shooting rocked his hometown of Louisville. On Sept.<span> 14,</span> 1989, a disgruntled employee entered the Standard Gravure printing plant in downtown Louisville and, armed with an AK-47 and other guns, killed eight and wounded 12 others before taking his own life — in what remains the deadliest mass shooting in the state’s history. At the time, mass shootings had not yet become the staple of American life that they are now, and McConnell said he was “deeply disturbed,” declaring, “We must take action to stop such vicious crimes.”  But he also added: “We need to be careful about legislating in the middle of a crisis.” And in the days and weeks after, he did not join others in calling for a ban on assault weapons like the AK-47 used by the shooter."
88390_22,"And by 2013, McConnell was already preparing for his 2014 reelection bid. When Manchin-Toomey finally came to the Senate floor for a vote in April 2013, McConnell pushed his conference to oppose the bill, which ultimately failed 54 to 46, falling short of <span>the 60 votes</span> needed for passage. “McConnell whipped hard against it."
42858_44,"“The breadth of inflation pressures in the economy should alarm the Fed,” he said. On a monthly basis, the CPI jumped a seasonally adjusted 1% in May after <span>rising 0.3% in</span> the prior month. The so-called core-price index, which excludes the often volatile categories of food and energy, increased 0.6% on the month, the same as in April."
42858_6,"The CPI measures what consumers pay for goods and services. * China Ratchets Up Pressure on Foreign CompaniesApril 27,<span> 2023,</span> * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023,  * China Ratchets Up Pressure on Foreign CompaniesApril 27, 2023, * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023, * Higher Rates Hit U.S. GrowthApril 27, 2023, * Denied a Gun License Over School Threat, Accused Leaker Jack Teixeira Later Got Top-Secret ClearanceApril 27, 2023, * Iran Seizes U.S.-Bound Oil TankerApril 27, 2023, * DeSantis’s Miscalculation: ‘Disney Is Playing the Long Game’April 27, 2023, * U.S. Sanctions Russian, Iranian Security Services Over Wrongful DetentionsApril 27, 2023, * Fire Sale: $300 Million San Francisco Office Tower, Mostly Empty. Open to Offers."
42858_26,"The CPI measures what consumers pay for goods and services. * China Ratchets Up Pressure on Foreign CompaniesApril 27,<span> 2023,</span> * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023,  * China Ratchets Up Pressure on Foreign CompaniesApril 27, 2023, * Amazon Rebounds From Postpandemic Doldrums, but Says Cloud Growth Is SlowingApril 27, 2023, * Stocks Rally, Led by NasdaqApril 27, 2023, * Higher Rates Hit U.S. GrowthApril 27, 2023, * Denied a Gun License Over School Threat, Accused Leaker Jack Teixeira Later Got Top-Secret ClearanceApril 27, 2023, * Iran Seizes U.S.-Bound Oil TankerApril 27, 2023, * DeSantis’s Miscalculation: ‘Disney Is Playing the Long Game’April 27, 2023, * U.S. Sanctions Russian, Iranian Security Services Over Wrongful DetentionsApril 27, 2023, * Fire Sale: $300 Million San Francisco Office Tower, Mostly Empty. Open to Offers."
58696_2,"In the 1960s, she noted, when redlining and other forms of housing discrimination were legal, the homeownership gap between black and white Americans was 27 percentage points. Today, it <span>is 30 percentage</span> points. “Race matters,” she said."
58696_1,"Markets without rules are theft.” As in her stump speeches, Ms. Warren also spoke at length about the systemic effects of racism, especially in worsening economic inequality. In the 1960s, she noted, when redlining and other forms of housing discrimination were legal, the homeownership gap between black and white Americans <span>was 27 percentage</span> points. Today, it is 30 percentage points."
58696_1,"Markets without rules are theft.” As in her stump speeches, Ms. Warren also spoke at length about the systemic effects of racism, especially in worsening economic inequality. In the 1960s, she noted, when redlining and other forms of housing discrimination were legal, the homeownership gap between black and white Americans <span>was 27 percentage</span> points. Today, it is 30 percentage points."
21067_14,"Still, though the coalition will include several parties that disagree on both those issues, they have agreed to allow Mr. Bennett to become prime minister first. If the coalition deal holds, Mr. Bennett would be replaced for the second part of the four-year term by Mr. Lapid, who advocates for secular, middle-class Israelis and whose party <span>won 17 seats</span>. By conceding the first turn in the rotation, Mr. Lapid, who has been branded as a dangerous leftist by his opponents on the right, smoothed the way for other right-wing politicians to join the new anti-Netanyahu alliance."
21067_4,"Until the most recent election cycle, Mr. Bennett was part of a political alliance with Bezalel Smotrich, a far-right leader. Though Mr. Bennett’s party, Yamina, won just seven of <span>the 120 seats</span> in Parliament, the anti-Netanyahu forces could not form a government without his support, allowing him to set the terms of his involvement in the coalition. Mr. Lapid, 57, is a former news anchor and journalist who became a politician nine years ago and later served as finance minister in a Netanyahu-led coalition."
21067_6,"Mr. Lapid, 57, is a former news anchor and journalist who became a politician nine years ago and later served as finance minister in a Netanyahu-led coalition. His party placed second in the general election in March, <span>winning 17 seats</span>. But Mr. Lapid considered the ouster of Mr. Netanyahu more important than demanding to go first as prime minister."
28063_17,"The jobs it has added — many of them in the service industry — are often low-paid positions with high turnover rates. Among the country’<span>s 15 largest</span> metropolitan areas, the Washington region ranks last in job creation and income growth, according to data from the Stephen S. Fuller Institute at GMU. As Discovery showed by shipping low-end jobs to Tennessee, the Washington region struggles to compete when business costs are a factor."
28063_16,"What are the growth sectors, and how do we continue to nurture them?” The need to do more to promote growth separate from the federal government has become acute in recent years because of mandated government budget cuts in the process known as sequestration. Economic growth has been weak <span>since 2010,</span> compared with other big metro areas, as the region struggles to add new, well-paying jobs. The jobs it has added — many of them in the service industry — are often low-paid positions with high turnover rates."
28063_16,"What are the growth sectors, and how do we continue to nurture them?” The need to do more to promote growth separate from the federal government has become acute in recent years because of mandated government budget cuts in the process known as sequestration. Economic growth has been weak <span>since 2010,</span> compared with other big metro areas, as the region struggles to add new, well-paying jobs. The jobs it has added — many of them in the service industry — are often low-paid positions with high turnover rates."
70781_23,"Japan, struggling to promote growth as the country’s population ages, has been cutting the rate to encourage investment. This year, the rate <span>fell 2 percentage</span> points to 30%, bringing the drop to 10 points in just a few years. In the U.S., however, the policy debate has been stalled for years, despite bipartisan consensus to lower corporate taxes."
70781_14,"The plan to gradually move to a 17% corporate-tax rate would give Britain the lowest headline corporate-tax rate among the Group of 20, a collection of the world’s richest nations. At the <span>current 20%,</span> its headline rate is already one of the lowest in the G-20, equal to that of Turkey, Russia and Saudi Arabia. At 17%, it would still be above Ireland’s 12.5%, but well below most other large economies."
70781_15,"At the current 20%, its headline rate is already one of the lowest in the G-20, equal to that of Turkey, Russia and Saudi Arabia. <span>At 17%,</span> it would still be above Ireland’s 12.5%, but well below most other large economies. It might also be at the limit of what Britain’s finances can stand."
23219_5,"The Ecuadorian government’s issues with Assange aside, his status as a Correa-era bargaining chip proved of little value to Moreno. When Assange took refuge in the embassy <span>in 2012,</span> socialism was ascendant in South America and then-Ecuadorian President Correa had allied himself with the region’s worst leftist dictators: Cuba’s Fidel Castro and Venezuela’s Hugo Chávez. Correa had just begun emulating the Chávez tactic of shutting down opposition media networks when Assange’s legal situation made state protection – from any state – a must."
23219_4,"— Rafael Correa (@MashiRafael) April 11, 2019 Correa went on to call Moreno “the biggest traitor in Ecuadorian and Latin American history” in a barrage of Twitter posts. At press time, Correa has insulted Moreno on <span>Twitter 12 times</span>, not counting retweets of others’ insults. Reports and rumors that Moreno sought to evict Assange have circulated repeatedly in the past year, reaching a fever pitch when Assange attempted to file a lawsuit against the Ecuadorian government in October for “violating fundamental rights and freedoms” while he stayed at the embassy."
23219_4,"— Rafael Correa (@MashiRafael) April 11, 2019 Correa went on to call Moreno “the biggest traitor in Ecuadorian and Latin American history” in a barrage of Twitter posts. At press time, Correa has insulted Moreno on <span>Twitter 12 times</span>, not counting retweets of others’ insults. Reports and rumors that Moreno sought to evict Assange have circulated repeatedly in the past year, reaching a fever pitch when Assange attempted to file a lawsuit against the Ecuadorian government in October for “violating fundamental rights and freedoms” while he stayed at the embassy."
45570_2,"Here’s what happened in Park Slope, Brooklyn, when real-life residents faced this situation. On Aug. 3, Jessica Chrustic, 40, a professional beekeeper, was walking her dog in Prospect Park a little <span>after 6 a</span>.m. when she saw a man rifling through the garbage outside the Picnic House. She had seen the man before — tall, with dreadlocks wrapped in a turban, carrying a long staff and often muttering to himself or cursing — and she usually kept her distance."
45570_0,"Here’s what happened in Park Slope, Brooklyn, when real-life residents faced this situation. On Aug.<span> 3,</span> Jessica Chrustic, 40, a professional beekeeper, was walking her dog in Prospect Park a little after 6 a.m. when she saw a man rifling through the garbage outside the Picnic House. She had seen the man before — tall, with dreadlocks wrapped in a turban, carrying a long staff and often muttering to himself or cursing — and she usually kept her distance."
45570_0,"Here’s what happened in Park Slope, Brooklyn, when real-life residents faced this situation. On Aug.<span> 3,</span> Jessica Chrustic, 40, a professional beekeeper, was walking her dog in Prospect Park a little after 6 a.m. when she saw a man rifling through the garbage outside the Picnic House. She had seen the man before — tall, with dreadlocks wrapped in a turban, carrying a long staff and often muttering to himself or cursing — and she usually kept her distance."
305_9,"The problem is that we were applying this old standard to a candidate who was exploiting it for his own purposes — while seeking to undermine democracy itself. Advertisement In the late afternoon of Nov.<span> 8,</span> 2016, Election Day, I walked into The Post’s newsroom with a column already started about Hillary Clinton’s supposedly inevitable victory. A few hours later, I was scrambling, just like every reporter, editor and commentator."
305_2,"If Trump Runs Again, Do Not Cover Him the Same Way: A Journalist’s Manifesto I believed in traditional reporting, but Trump changed me — and it should change the rest of the media too. Perspective by Margaret Sullivan October 12, 2022 at 10:00 a.m. EDT Despite my nearly four decades in journalism, I was unprepared for the moment of no return that came on a July day <span>in 2016,</span> as a blazing sun beat down on the streets of Cleveland. Walking around the grounds of the Republican National Convention, I was looking for a column idea."
305_4,"If Trump Runs Again, Do Not Cover Him the Same Way: A Journalist’s Manifesto I believed in traditional reporting, but Trump changed me — and it should change the rest of the media too. Perspective by Margaret Sullivan October 12, 2022 at 10:00 a.m. EDT Despite my nearly four decades in journalism, I was unprepared for the moment of no return that came on a July day <span>in 2016,</span> as a blazing sun beat down on the streets of Cleveland. Walking around the grounds of the Republican National Convention, I was looking for a column idea."
49862_4,"The phone company’s share price barely advanced during a period when stocks more than doubled in value. From the announcement of Time Warner’s acquisition to word of its spinoff, shares of AT&T gained just 12.6 percent compared to <span>a 112.7 percent</span> increase in the S&P 500. The company’s market capitalization — the value of all its outstanding stock — has fallen by about 20 percent since the end of 2016, according to data compiled by Bloomberg."
49862_3,"The phone company’s share price barely advanced during a period when stocks more than doubled in value. From the announcement of Time Warner’s acquisition to word of its spinoff, shares of AT&T gained <span>just 12.6 percent</span> compared to a 112.7 percent increase in the S&P 500. The company’s market capitalization — the value of all its outstanding stock — has fallen by about 20 percent since the end of 2016, according to data compiled by Bloomberg."
49862_3,"The phone company’s share price barely advanced during a period when stocks more than doubled in value. From the announcement of Time Warner’s acquisition to word of its spinoff, shares of AT&T gained <span>just 12.6 percent</span> compared to a 112.7 percent increase in the S&P 500. The company’s market capitalization — the value of all its outstanding stock — has fallen by about 20 percent since the end of 2016, according to data compiled by Bloomberg."
