id,text
41856_18,"Rant and rave Facebook parent Meta unveiled its plans for artificial intelligence and the metaverse at an event Wednesday, Reuters's Elizabeth Culliford reports. CNET's Queenie Wong and Laura Hautala: Of all the things I need help with... well this isn't one!— Laura Hautala (@lhautala) February 23,<span> 2022</span> The artificial intelligence technology still needs some work. CNN's Rachel Metz: looks like AI is still not great at predicting what a dog will look like from bits of an image of a dog (looks decent at predicting donuts and coffee, however).— Rachel Metz (@rachelmetz) February 23, 2022 Meanwhile, Meta's metaverse continues to lack a key feature: legs."
41856_2,"“Not only are these sites gaining audience share while trafficking in false or misleading claims, these claims seem to be driving some of their engagement,” said Karen Kornbluh, director of GMF’s Digital Innovation and Democracy Initiative and an Obama administration alum. According to the study, the Daily Wire was the top-performing site in terms of engagement every week during the second half <span>of 2021,</span> and it drew more interactions — likes, comments and shares — than the New York Times, The Washington Post, the Wall Street Journal, the Los Angeles Times and NPR combined. And the site garnered “the most [interactions] of any outlet on vaccine mandate articles, and nearly triple the next highest site,” according to the report."
41856_3,"“Not only are these sites gaining audience share while trafficking in false or misleading claims, these claims seem to be driving some of their engagement,” said Karen Kornbluh, director of GMF’s Digital Innovation and Democracy Initiative and an Obama administration alum. According to the study, the Daily Wire was the top-performing site in terms of engagement every week during the second half <span>of 2021,</span> and it drew more interactions — likes, comments and shares — than the New York Times, The Washington Post, the Wall Street Journal, the Los Angeles Times and NPR combined. And the site garnered “the most [interactions] of any outlet on vaccine mandate articles, and nearly triple the next highest site,” according to the report."
31569_41,"Its rising middle class shows there is room for more growth. Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S. 14 U.S. 42 Mexico 9 Indonesia 33 Indonesia<span> 9 Brazil</span> 29 Brazil 6 China 20 Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S. 14 U.S. 42 Mexico 9 Indonesia 33 Indonesia 9 Brazil 29 Brazil 6 China 20 Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S. 14 U.S. 42 Mexico 9 Indonesia 33 Indonesia 9 Brazil 29 Brazil 6 China 20 Total consumption, top five countries China 28 billion gallons U.S. 14 Mexico 9 Indonesia 9 Brazil 6 Per capita Mexico 72 gallons U.S. 42 Indonesia 33 Brazil 29 China 20 Source: Beverage Marketing Corp. As people care more about the quality of tap water, they are more likely to turn to bottled water instead, said Mark Miao, a Shanghai-based market researcher at Euromonitor International. Four of the 10 largest packaged bottled-water companies world-wide are now Chinese, according to GlobalData, a research and consulting firm."
31569_6,Water resources within China are limited. The country has 20% of the world’s population and <span>just 7% of</span> the world’s fresh water. Around one-quarter of that is polluted—in part because of industrial production and intensive farming practices—according to a January report from China National Environmental Monitoring Center.
31569_20,"Its rising middle class shows there is room for more growth. Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S.<span> 14 U</span>.S. 42 Mexico 9 Indonesia 33 Indonesia 9 Brazil 29 Brazil 6 China 20 Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S. 14 U.S. 42 Mexico 9 Indonesia 33 Indonesia 9 Brazil 29 Brazil 6 China 20 Total consumption, top five countries Per capita China 28 billion gallons Mexico 72 gallons U.S. 14 U.S. 42 Mexico 9 Indonesia 33 Indonesia 9 Brazil 29 Brazil 6 China 20 Total consumption, top five countries China 28 billion gallons U.S. 14 Mexico 9 Indonesia 9 Brazil 6 Per capita Mexico 72 gallons U.S. 42 Indonesia 33 Brazil 29 China 20 Source: Beverage Marketing Corp. As people care more about the quality of tap water, they are more likely to turn to bottled water instead, said Mark Miao, a Shanghai-based market researcher at Euromonitor International. Four of the 10 largest packaged bottled-water companies world-wide are now Chinese, according to GlobalData, a research and consulting firm."
76378_19,"MARKET MOVERS — Stock futures rally. Bloomberg News's Sam Potter: ""U.S. index futures and European stocks rallied alongside Asian shares on Tuesday as investors rediscovered some appetite for risk after global equities hit their lowest level <span>since 2016.</span> The dollar slumped following a 10-day winning streak, and Treasuries slipped."
76378_0,"“Or the market could down even more if the community of investors and traders believe this is the opposite of what is needed. Above all else it will be the empirical data that suggests the virus is receding.” Adam Sarhan, CEO of investment <span>firm 50 Park</span> Investments, says the market will only stop plumbing new lows once new infections level off. “What the world, and the market, needs to see is that number stop going up,” he says."
76378_5,"Stay-at-home orders will soon apply to 158 million Americans, nearly half the population. A new estimate from Northwestern University economists projects the measures are working and could <span>prevent 600,000 deaths</span>. But the economic havoc is also growing."
72580_24,"The YouGov survey matched a number of other signals that Remain had the upper hand in the final stretch of a hard-fought, seesawing contest. Ben Page, chief executive of pollster Ipsos Mori, tweeted Thursday night that his company continued polling Wednesday and Thursday, <span>suggesting 54% support</span> for the pro-EU camp, against 46% for the campaign to leave the EU. Shortly after the polls closed, UK Independence Party leader Nigel Farage, who has spearheaded the Leave camp, said that he expects the Remain camp to win, according to broadcaster Sky News."
72580_3,"It was a brutal drubbing for investors who had stacked up bets that the U.K. would choose to stay. The pound traded as low <span>as $1.3230 in</span> London’s early hours, as a pink-fringed dawn rose over the city and the British Broadcasting Corp. called the referendum for Leave. That was the lowest level against the dollar since 1985, and an epic move for a developed-market currency."
72580_12,"Brent, the international oil price gauge, shed 4.97% to $48.38 a barrel in early trade on Friday. London copper prices dropped nearly 3% to<span> $4,643.50 a</span> metric ton. The vertiginous moves portend unruly trading ahead."
45827_1,"For Canada the risks are both economic and political. According to the Office of the U.S. Trade Representative, American exports to Canada have increased 165 percent <span>since 1993,</span> the year before Nafta came into force, and imports from Canada rose 150 percent. If Mr. Trudeau is unable to strike a deal with Mr. Trump he could come off looking weak in the eyes of his public."
45827_0,"For Canada the risks are both economic and political. According to the Office of the U.S. Trade Representative, American exports to Canada have <span>increased 165 percent</span> since 1993, the year before Nafta came into force, and imports from Canada rose 150 percent. If Mr. Trudeau is unable to strike a deal with Mr. Trump he could come off looking weak in the eyes of his public."
45827_0,"For Canada the risks are both economic and political. According to the Office of the U.S. Trade Representative, American exports to Canada have <span>increased 165 percent</span> since 1993, the year before Nafta came into force, and imports from Canada rose 150 percent. If Mr. Trudeau is unable to strike a deal with Mr. Trump he could come off looking weak in the eyes of his public."
785_6,"Overall consumer prices climbed a seasonally adjusted 8.2% in September from the same month a year ago, pulled down by a decline in gasoline prices that was partially offset by higher food costs, the Labor Department said Thursday. The reading was down <span>from 8.3% in</span> August and 9.1% in June, which was the highest inflation rate in four decades. So-called core prices—which exclude volatile energy and food prices—rose 6.6% in September from a year earlier, the biggest increase since August 1982."
785_0,"Newsletter Sign-up What’s News Catch up on the headlines, understand the news and make better decisions, free in your inbox every day. Retail sales <span>grew 0.3% in</span> August from the month before, a reversal after July’s 0.4% drop, which largely reflected falling gasoline prices. Retail sales rose 9.1% from August 2021."
785_2,"Retail sales grew 0.3% in August from the month before, a reversal after July’s 0.4% drop, which largely reflected falling gasoline prices. Retail sales <span>rose 9.1% from</span> August 2021. Economists polled by The Wall Street Journal estimate that seasonally adjusted retail sales rose 0.3% in September from August."
28092_5,"The government's 13.8% worst-case loss-rate for second-lien mortgages seems fair. But it is a stretch to think Wells Fargo WFC 1.79%increase; green up pointing triangle, with its large home-equity book focused on stressed housing markets, will have a lower-than-sector loss rate <span>of 13.2%.</span> The government may have been too optimistic in positing an 8.5% commercial-real-estate loss rate."
28092_2,"It is hard to quibble with most of the government's worst-case loss rates, which are calculated for this year and next. For example, <span>an 8.8% loss</span> rate for first-lien mortgages seems suitably tough, even when taking into account the aggressive underwriting during the housing bubble. The government's 13.8% worst-case loss-rate for second-lien mortgages seems fair."
28092_3,"For example, an 8.8% loss rate for first-lien mortgages seems suitably tough, even when taking into account the aggressive underwriting during the housing bubble. The government'<span>s 13.8% worst</span>-case loss-rate for second-lien mortgages seems fair. But it is a stretch to think Wells Fargo WFC 1.79%increase; green up pointing triangle, with its large home-equity book focused on stressed housing markets, will have a lower-than-sector loss rate of 13.2%."
74760_27,"The study found that average pay for top businesses leaders at the country’s 350 largest companies amounted to 1$ million per year or more than $17 million when the realized value of stock options are factored in. Meanwhile the minimum wage at the federal level has remained unchanged since 2009, <span>at $7.25 an</span> hour. Although some state governments have taken the lead on raising the floor to upwards of $15."
74760_26,"The study found that average pay for top businesses leaders at the country’s 350 largest companies amounted to 1$ million per year or more than $17 million when the realized value of stock options are factored in. Meanwhile the minimum wage at the federal level has remained unchanged <span>since 2009,</span> at $7.25 an hour. Although some state governments have taken the lead on raising the floor to upwards of $15."
74760_26,"The study found that average pay for top businesses leaders at the country’s 350 largest companies amounted to 1$ million per year or more than $17 million when the realized value of stock options are factored in. Meanwhile the minimum wage at the federal level has remained unchanged <span>since 2009,</span> at $7.25 an hour. Although some state governments have taken the lead on raising the floor to upwards of $15."
32527_19,"He blamed the Codogno hospital for the spread, saying it had handled things in “a not-completely-proper way” and argued that Lombardy and Veneto, another northern region, were inflating the severity of the problem by diverging from global guidelines and testing people without symptoms. As Lombardy officials scrambled to free up hospital beds, and the number of infected people rose <span>to 309 with</span> 11 dead, Mr. Conte said on Feb. 25 that “Italy is a safe country and probably safer than many others.” On Friday, Mr. Conte’s office offered an interview on the condition that he could answer questions in writing. When sent questions, including those about his past statements, he declined to respond."
32527_0,"As Italy’s coronavirus infections ticked <span>above 400 cases</span> and deaths hit the double digits, the leader of the governing Democratic Party posted a picture of himself clinking glasses for “an aperitivo in Milan,” urging people “not to change our habits.” That was on Feb. 27. Not 10 days later, as the toll hit 5,883 infections and 233 dead, the party boss, Nicola Zingaretti, posted a new video, this time informing Italy that he, too, had the virus."
32527_6,"Not 10 days later, as the toll hit 5,883 infections and 233 dead, the party boss, Nicola Zingaretti, posted a new video, this time informing Italy that he, too, had the virus. Italy now has more than 53,000 recorded infections and more <span>than 4,800 dead</span>, and the rate of increase keeps growing, with more than half the cases and fatalities coming in the past week. On Saturday, officials reported 793 additional deaths, by far the largest single-day increase so far."
49071_17,"This is likely to become even more urgent, because the Fed is losing its own counter-cyclical punch. Fed officials think the “equilibrium” interest rate, which keeps the economy at full strength and inflation at bay, is just 3.25% to<span> 3.5% compared</span> with above 4% before the recession. The reason is that slumping productivity and investment, risk aversion and an aging population have sapped borrowing demand."
49071_0,"Rising federal spending when the economy doesn’t need it points to need for better budget ‘automatic stabilizers’  Updated Jan.<span> 6,</span> 2016 12:32 pm ET  Congress brought the curtain down on five years of austerity when it passed a budget deal last month. By loosening spending caps and extending various tax breaks, the agreement means that combined federal, state and local spending and taxes will contribute to growth this year for the first time since 2010."
49071_7,"The hit to the economy was all the harder because the Federal Reserve couldn’t compensate by cutting interest rates, since they already were near zero. This year will be the mirror image <span>of 2011.</span> With the spending caps loosened and several tax cuts becoming permanent, fiscal policy has now turned stimulative."
22778_25,"In Brazil, after years of scandal and delays, new offshore production platforms are coming online. Production has climbed over the last year by 300,000 barrels a day, and the country is expected to add as much as 460,000 more barrels a day by the end <span>of 2021.</span> In the coming days, Brazil is scheduled to hold a major auction in which some of the largest oil companies will bid for drilling rights in offshore areas with as much as 15 billion barrels of reserves."
22778_1,"This looming new supply may be a key reason Saudi Arabia’s giant oil producer, Aramco, pushed ahead on Sunday with plans for what could be the world’s largest initial stock offering ever. Together, the four countries stand to add nearly a million barrels a day to the market in 2020 and nearly a million more <span>in 2021,</span> on top of the current world crude output of 80 million barrels a day. That boost in production, along with global efforts to lower emissions, will almost certainly push oil prices down."
22778_13,"Those low prices have forced OPEC and Russia to lower production in recent years, and this year many financially struggling American oil companies have slashed their exploration and production investments to pay down their debts and protect their dividends. An Era of Cheaper Oil $150 a barrel Price of oil 100 $56 ’06 ’08 ’10 ’12 ’14 ’16 ’<span>18 $150 a</span> barrel Price of oil 100 50 $56 ’06 ’08 ’10 ’12 ’14 ’16 ’18 $150 a barrel Price of oil 100 50 $56 ’06 ’08 ’10 ’12 ’14 ’16 ’18 The new oil will accelerate those trends, energy experts say, even if only for a few years as production declines in older fields in other places. “This could spell disaster for every producer and producing country,” said Raoul LeBlanc, a vice president at IHS Markit, an energy consultancy, especially if the United States and Iran come to some sort of nuclear deal."
20435_11,"After a slow start, he is shooting nearly 50 percent from the field and is top 10 in real plus-minus. Jayson Tatum is pulling out of his slump, shooting 45 percent from the field in November, compared <span>with 40 percent</span> in October. You have to believe that Jaylen Brown is better than the 40 percent he is shooting from the field."
20435_0,"this season. Without a running diary, it would be easy to forget that the Oklahoma City Thunder did not win their first game <span>for 12 days</span>, or that Blake Griffin scored 50 points against Philadelphia, or that Luke Walton’s run with the Los Angeles Lakers as coach once seemed to be in its final days. Only a fraction of the way through this season, a crew of New York Times sportswriters and friends are ready to reflect."
20435_6,"The Celtics are near the bottom of the league in drives to the rim per game, which you can get away with if the offense is hitting its jumpers, which it’s not. And when the ball finds its way into the paint, in the restricted area, the Celtics <span>shoot 61 percent</span>, also below mediocre. And then there’s Gordon Hayward, who clearly still needs time."
