id,text
56773_36,"It is in the process of raising short-term interest rates from near-zero levels and of gradually winding down a $4.2 trillion portfolio of mortgage and Treasury securities built up during and after the financial crisis. Mr. Powell was part of a group in 2013 that pressed Mr. Bernanke to wind down the bond-purchase programs, although he has never dissented <span>in 44 meetings</span> on the Fed board. Mr. Powell’s most notable mark on monetary policy at the Fed was his involvement in bond-buying phase out."
42397_3,"A quarter of all housing in DC is in rowhomes. One-third, as of 2014, was in large apartment buildings <span>of 20 units</span> or more, a share that will no doubt grow as new apartments emerge downtown and in Southeast. Half of the occupied housing in Baltimore, in contrast, is in row homes (a whole lot of the unoccupied housing there is, too)."
8652_12,"At one point in the segment as she checks out from her local Kroger, Krista notes the bill is already at $90 with a lot of groceries still left, but reminds herself, ""God is good and always provides."" CLICK HERE TO GET THE FOX NEWS APP Data last month showed the consumer price index was 5.4 percent higher in September than a year prior, the highest inflation rise <span>in 13 years</span>."
79107_6,"Analysts say the new data reduced the chances of further monetary easing in China, at least in the coming months. Elsewhere in Asia, Japan’s Nikkei 225 benchmark <span>lost 0.3% and</span> South Korea’s Kospi dipped 0.6%. Stocks to Watch Monday Overall in Europe, the Stoxx Europe 600 dipped 0.5%."
86518_9,"A balance sheet that is smaller than today’s, yet still substantial, would enable the Fed to keep the reverse repos around. It would also support the Fed’s foreign repos for overseas accounts, where weekly balances have averaged $250 billion, up <span>from $30 billion</span> precrisis, as well as the $1.5 trillion in currency outstanding and changing cash-management policies at the Treasury Department. If the Fed reduces its bond portfolio, the burden will be on private market participants to step in."
13172_14,"Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. <span>to 7 p</span>.m. PT). His new book, RED NOVEMBER, tells the story of the 2020 Democratic presidential primary from a conservative perspective."
47642_4,"The new CEO, who will relocate to New York, will have to woo Americans who are reading less. The percentage of U.S. adults who said they had read a book in any format over the past 12 months dropped <span>to 74% last</span> year from 79% in 2011, according to Pew Research Center. Mr. Daunt—who started his career as an investment banker—opened his first bookstore in London in 1990, at the age of 26."
86227_4,"Home prices in Seattle have soared as the economy has boomed. <span>in 1989,</span> the median home price there was $77,300, or $163,773 in today’s dollars, according to the National Association of Realtors. Today it’s $542,700."
42435_32,"Similar funds returned, on average, a 0.22% decline in 2018 through Tuesday, Morningstar said. On Wednesday, Mr. Gross’s fund <span>rose 0.34%.</span> The fund’s decline on Tuesday was the latest setback for Mr."
42435_38,"He had argued that the yields on ultrasafe German bonds would rise, reflecting improving economic prospects throughout Europe and an increased willingness among investors to take on risk. Instead, the spread between yields on Italian and German 10-year bonds <span>hit 2.83 points</span> on Tuesday, widening from 2.05 on Friday and 1.57 in early 2018. The spread between Italian and German bonds was unchanged at 2.828 points on Wednesday, Thomson Reuters said."
92586_3,"Since then, the outlook for the cryptocurrency has dimmed considerably. After peaking around $20,000 last December, bitcoin’s price has dropped by <span>over 80%.</span> Federal regulators are investigating possible manipulation in bitcoin markets, The Wall Street Journal has reported."
56773_30,"Mr. Powell, judging by his nearly 40-year career in government, law and banking, is likely to be in the latter group. That means a Powell Fed might look a lot like it has since Mr. Greenspan retired <span>in 2006.</span> Such continuity would be welcome in the markets, which don’t like uncertainty, and at the Fed, one of the world’s most powerful economic policy-making bodies."
56773_56,"Harriet Torry contributed to this article. 87990cbe856818d5eddac44c7b1cdeb8  Appeared in the November 3,<span> 2017,</span> print edition as 'Trump Fed Pick: Pragmatic, Low-Key'."
76325_4,"Hiring in the tech, information and media industry is at its lowest level since July 2020, according to LinkedIn’s member data. Still, <span>nearly 40 percent</span> of LinkedIn members in the industry who hopped jobs in November stayed in the industry. Others have left for the professional services, like legal or accounting firms, or financial services industries."
47642_6,"The new CEO, who will relocate to New York, will have to woo Americans who are reading less. The percentage of U.S. adults who said they had read a book in any format over the past 12 months dropped to 74% last year from 79% in<span> 2011,</span> according to Pew Research Center. Mr. Daunt—who started his career as an investment banker—opened his first bookstore in London in 1990, at the age of 26."
79107_11,"Analysts say the new data reduced the chances of further monetary easing in China, at least in the coming months. Elsewhere in Asia, Japan’s Nikkei 225 benchmark <span>lost 0.3% and</span> South Korea’s Kospi dipped 0.6%. Stocks to Watch Monday Overall in Europe, the Stoxx Europe 600 dipped 0.5%."
