id,text
30666_11,"Even though headline inflation barely rose last month, underlying inflation, which reflects broader economic trends, worsened. A measure that the Federal Reserve Bank of Cleveland uses to track median inflation, which essentially ignores categories with the biggest price swings, <span>rose 0.7% in</span> August. That was the biggest monthly increase since records began in 1983."
30666_0,"Instead, inflation has now spread more widely through the economy, fueled by a strong job market that is boosting paychecks, forcing companies to raise prices to cover higher labor costs and giving more consumers the wherewithal to spend. On Tuesday, the government said inflation ticked <span>up 0.1% from</span> July to August and 8.3% from a year ago, which was down from June's four-decade high of 9.1% But excluding the volatile categories of food and energy, so-called core prices jumped by an unexpectedly sharp 0.6% from July to August, after a milder 0.3% rise the previous month. The Fed monitors core prices closely, and the latest figures heightened fears of an even more aggressive Fed and sent stocks plunging, with the Dow Jones collapsing more than 1,200 points."
30666_5,"On Tuesday, the government said inflation ticked up 0.1% from July to August and 8.3% from a year ago, which was down from June's four-decade high of 9.1% But excluding the volatile categories of food and energy, so-called core prices jumped by an unexpectedly sharp 0.6% from July to August, after a milder 0.3% rise the previous month. The Fed monitors core prices closely, and the latest figures heightened fears of an even more aggressive Fed and sent stocks plunging, with the Dow Jones collapsing more <span>than 1,200 points</span>. The core price figures solidified worries that inflation has now spread into all corners of the economy."
18441_22,"Refinancings have crashed as higher rates cut the share of homeowners who can save money with a fresh mortgage. The MBA’s index for refinancing volume is <span>down 62% from</span> a year ago. Across all mortgage types, the group’s economists project originations will fall 36% this year to $2.58 trillion."
18441_0,"Mortgage Rates <span>hit 5% for</span> First Time Since 2011 The monthly cost of buying a typical home has surged by more than a third over the past year by one estimate, yet demand remains robust The interest rate on America’s most popular mortgage hit 5% for the first time in more than a decade, extending a sharp rise that has yet to significantly slow the red-hot housing market. Interest on the average 30-year fixed-rate mortgage climbed from 4.72% a week ago to its highest level since early 2011, government-mortgage company Freddie Mac said Thursday."
18441_14,"Financing property was cheap for much of the pandemic. The 30-year rate was <span>under 3% for</span> more than half of 2021. In January of that year, it had hit an all-time low of 2.65%."
18401_28,"“You continue to see some progress for households in 2018, especially in the bottom of the income distribution as they benefited from a tighter economy,” said Jason Furman, who was chairman of Mr. Obama’s Council of Economic Advisers. “But the pace of that progress seems to have slowed relative to past years.” Median household income, the level at which half of households make more money and half make less, rose to <span>about $63,200 in</span> 2018 from $62,600 the year before. The change was so small that it was not statistically important."
18401_0,"Fewer Americans are living in poverty, but for the first time in years, more of them lack health insurance. <span>About 27.5 million</span> people, or 8.5 percent of the population, lacked health insurance for all of 2018, up from 7.9 percent the year before, the Census Bureau reported Tuesday. It was the first increase since the Affordable Care Act passed in 2010, and experts said it was at least partly the result of the Trump administration’s efforts to undermine that law."
18401_8,"Before the passage of the law, more than 15 percent of Americans lacked coverage. “It’s very frightening in that if this is happening now with unemployment <span>at 3.7 percent</span>, then what’s going to happen when the employer coverage situation gets worse?” said Eliot Fishman, a senior director at the consumer group Families USA and a top Medicaid official in the Obama administration. “There’s a fear we could see really dramatic increases in the uninsured rate if that happens.” Surveys consistently show that health care is one of the top concerns for voters heading into the 2020 election."
68135_5,"Turnout was dismal. Only 42 percent of the country’s 8.15 million registered voters participated, far less than <span>the 56 percent</span> in the 2015 presidential runoff election. In the lead-up to this year’s general election, two of the top three contenders were barred from running mid-campaign, and another candidate was arrested in the United States on drug trafficking and weapons charges."
68135_0,"GUATEMALA CITY — Guatemalans on Sunday elected Alejandro Giammattei as their next president. When he takes office Jan.<span> 14,</span> he will inherit a nation plagued by years of political scandal, where a recent surge in migration has laid bare the monumenta l challenges ahead. Giammattei, the right-wing Vamos party candidate who is a former prisons director, beat out former first lady Sandra Torres for the next four-year term."
68135_2,"“We will focus on the construction of a different Guatemala,” Giammattei said when he proclaimed himself president-elect while results were still coming in. With more <span>than 99 percent</span> of votes counted, he held nearly a 16-point lead. Turnout was dismal."
70785_8,"And inflation is picking up. The Labor Department on Wednesday said that its index of core consumer prices, which excludes food and energy items to better capture inflation’s trend, was up 2.3% from a year earlier for its strongest gain <span>since 2012.</span> Core services prices, which are less affected by global developments, were up 3.1% for their strongest gain since 2008."
70785_2,"While this doesn’t mean the Fed has lost its appetite for more rate increases, it shows that the path will be winding and strewed with pauses. Underscoring the more hesitant approach, projections indicated that Fed policy makers now expect to vote through just two quarter-point increases to their target range on overnight rates <span>in 2016.</span> Following the Fed’s December interest-rate increase—its first in nearly a decade—policy makers had been forecasting that 2016 could see four rate rises."
70785_5,"With the Fed moderating its stance, investors moved their focus for further action to the year’s second half. Whereas just prior to the Fed’s announcement futures markets had implied a 66% chance of the Fed tightening by its June meeting, those odds slipped <span>to 38% afterward</span>. And while stocks rose, U.S. Treasurys gained ground, pushing yields lower."
52545_8,"The group’s members are scheduled to meet this week to discuss potential cuts in production. Five countries — Saudi Arabia, Kuwait, Iran, Iraq and Venezuela — founded OPEC <span>in 1960,</span> but the organization has grown to 15 member nations. The group coordinates policies to keep oil prices stable and to ensure a regular global supply."
52545_2,"“I think it’s inefficient to focus on something that is not your core business and something that is not going to benefit you long term,” he said. “For me to put effort and resources and time in an organization where I am a very small player, and don’t have real say in what happens in that organization, practically does not work.” Though Qatar’s oil exports <span>of 600,000 barrels</span> a day are tiny compared to that of Saudi Arabia, which produces 11 million barrels per day, Qatar’s exit from OPEC — the first by a Middle Eastern country — underscored the far-reaching consequences of the Persian Gulf feud. Qatar is already the world’s largest exporter of liquefied natural gas."
