id,text
83643_12,"With growth slowing in the U.S., Europe and China, economists are downbeat about the global economy’s prospects this year and next. The International Monetary Fund warned last month that “the worst is yet to come,” saying it expects global gross domestic product to expand 3.2% this year, down from 6% in<span> 2021,</span> before slowing to 2.7% in 2023. Economists say China is poised to fall well short of officials’ earlier goal of expanding GDP by about 5.5% this year, and instead will likely record its worst 12 months for growth—aside from the first year of the pandemic—in decades."
95268_4,"I think you can choose not to be homosexual."" The American Psychiatric Association de-pathologized homosexuality <span>in 1973,</span> when it was removed from the Diagnostic and Statistical Manual of Mental Disorders. Other professional groups quickly followed suit: - In 1975, the American Psychological Association urged its members to help remove the stigma of illness from gay people."
26571_5,"What is the Wuhan lab? The Wuhan Institute of Virology, which was founded in the 1950s, houses China's first Biosafety <span>Level 4 lab</span>oratory. Such labs handle the most dangerous pathogens for which there are few available vaccines or treatments, and one of the areas the Wuhan facility studies is coronaviruses from bats."
5383_25,"They had talked dozens of time about how he would be the first person through the door to confront a shooter. But instead, here he was, stammering over his words, the grief and self-doubt already beginning as he tried to make sense of why 17 people were dead <span>and 17 were</span> injured and the only dirt on his uniform was from where his back had been pressed against the wall. “I couldn’t get him,” he remembered telling Rodriguez that day, before anyone else had begun to assign blame."
10002_1,"“It’s like going into a haunted house,” Barry Templin says. “I can’t believe this <span>is 1.5,</span>” Katie Templin says. “It’s because it’s Los Gatos,” explains agent Laura DeFilippo of Alain Pinel Realtors."
90855_10,"First, Uber may be close to saturating the U.S. market for its primary ride-sharing service. Market researcher eMarketer predicted in May that the rate of growth in the number of Americans who use a ride-sharing service will shrink to 7.2% in 2018, from a <span>projected 13.3% in</span> 2017. Of course, existing riders may use the service more often."
92763_1,"The challenge for Moscow is that the resumption of trading could simply send Russian stocks back into free fall. On Feb. 24, the day when President Vladimir Putin began the assault on Ukraine, the main Russian stock index <span>tumbled 33%.</span> While the index regained a fraction of those losses on Feb. 25—its last day of trading—that was before Western sanctions hammered the ruble and sent the country into an economic crisis."
10514_15,"Cooper was also aided by the Justice Department’s decision to launch an investigation of McCrory’s administration. The investigation led nowhere, and was quietly shut down, but it gave Cooper a talking point for the Oct.<span> 18 candidate</span>’s debate. McCrory quickly knocked that claim down, and the federal officials admitted the next day that the previously secret investigation had ended without charges — but the episode allowed the federal Democrats and local media to further hammer McCrory."
29578_2,"He said he preferred to take the savings from lower interest rates to pay down the debt. “But how do you do that when he keeps raising interest rates on you?” With the economy expanding solidly, unemployment falling and inflation running at the Fed’<span>s 2% target</span>, the Fed has been gradually raising rates to guard against the risk of unsustainable growth, which could show up in the form of higher inflation or financial bubbles. Asked why he thought Mr. Powell was raising rates, Mr. Trump paused, then said, “He was supposed to be a low-interest-rate guy."
37311_24,"1 producer Chile, at 5.7 million tons a year, has increased output 17% in that time. Production growth in the U.S., the world's fourth-largest copper producer <span>with 1.22 million</span> tons in 2013, has been flat in the past decade. Two-thirds of that annual output is pulled from Arizona."
39581_23,"But the current slowdown in deal activity comes as the S&P 500 has surged. The index is <span>up 6.5% so</span> far this year, according to FactSet. Pricey markets can also make it difficult for executives to persuade their boards to approve an acquisition."
5383_39,"Dozens of them sprinted for the stairs as the gunman opened fire, reloading as he traveled up and down the hall, killing six more students and injuring four before he shot his last victim at 2:25:19. “I was right outside,” Peterson said, pausing the video, rewinding it, sitting again through those<span> 49 seconds</span> when he was standing against a wall and the gunman was shooting on the third floor. On the screen, the shooting appeared clear and the tactical response seemed obvious."
54734_37,"In its current construction, following the release of the BIS's 2010 triennial survey, the index was weighted with the euro accounting for about 41% of the index. The yen comprised about 21% of the index, the <span>pound 13%,</span> the Australian dollar 9%, the Canadian dollar 7%, the Swiss franc 6% and the Swedish krona 2%. The weightings fluctuate as the currencies' values change."
37311_16,"Water management costs are adding to pressure on copper miners amid a slide in prices—down 32% since highs reached in 2011—deflated by weaker demand, especially in China. But at about $3 a pound, prices are still higher than Freeport's extraction costs in North America <span>of $1.87 a</span> pound, and up from prices that hovered around $1.50 a pound in the 1990s. Analysts say copper prices are relatively resilient, because quality deposits are limited and the metal is essential to a wide variety of goods, from water pipes to iPhones."
81433_3,"A campaign video ad repeated his false claim that the car wreck had derailed his plans to attend the Naval Academy. He promptly used his newfound fame to push baseless allegations about voting fraud on Twitter in a video <span>viewed 4 million</span> times, which President Donald Trump retweeted, saying, “Thank you Madison!” Then Cawthorn spoke at the Jan. 6 rally where a mob was incited to storm the U.S. Capitol, again alleging fraud and extolling the crowd’s courage in comparison with the “cowards” in Congress. He returned to the Capitol, where he falsely claimed that insurrectionists had been “paid by the Democratic machine.” Today, less than two months after being sworn in, Cawthorn has emerged as one of the most visible figures among newly arrived publicity-hungry House Republicans, including Marjorie Taylor Greene of Georgia, who have promoted baseless assertions and pushed a radicalized ideology that has become a driving force in the GOP."
14456_3,"**Live Updates Below** (All Times Eastern) 12:35 a.m.: 81 percent of police officers support arming teachers and school administrators to prevent school shootings. https://t.co/wBHUoTqF8y — GOA (@GunOwners) February 15, 2018 12:30 a.m.: Some late notes from @browardsheriff's office: -The death toll <span>remains 17 as</span> of tonight. 15 wounded -Not all of those killed have been ID'd yet -The shooter tried blending in with fleeing crowds, was identified on security cameras and picked up by police in nearby Coral Springs https://t.co/FbKBubPi2r — Mark Berman (@markberman) February 15, 2018 12:20 a.m.: ."
74352_4,"While a plurality picked September, a majority predicted liftoff would arrive at some later meeting. <span>About 9.5% said</span> the Fed would lift off in October, while 35% said the first rate increase would come in December and 9.5% said the central bank would wait until 2016. Expectations for an imminent Fed rate increase have fallen sharply in the past few weeks."
29578_1,"Mr. Trump said it was “too early to say, but maybe” he regrets nominating Mr. Powell. Fed officials have raised their benchmark rate three times this year, most recently in September to a range between 2% and<span> 2.25%,</span> and most officials expect to raise it again at their December meeting. Mr. Powell has said the Fed wants to raise rates at least to a so-called neutral level that seeks to neither spur nor slow economic growth."
72513_5,"Hong Kong has more than 10,000 residents who each control at least $30 million — about a 31 percent jump from 2016 to 2017, according to Wealth-X, a research firm that studies the world’s wealthiest people. The number of ultrawealthy people in New York City increased to <span>about 9,000 residents</span> over that same period, a seven percent jump. But Hong Kong leapfrogged the Big Apple primarily because of the rapid growth in stock markets throughout much of Asia, particularly China’s Shenzhen Stock Exchange."
92763_0,"The challenge for Moscow is that the resumption of trading could simply send Russian stocks back into free fall. On Feb.<span> 24,</span> the day when President Vladimir Putin began the assault on Ukraine, the main Russian stock index tumbled 33%. While the index regained a fraction of those losses on Feb. 25—its last day of trading—that was before Western sanctions hammered the ruble and sent the country into an economic crisis."
90855_8,"First, Uber may be close to saturating the U.S. market for its primary ride-sharing service. Market researcher eMarketer predicted in May that the rate of growth in the number of Americans who use a ride-sharing service will shrink <span>to 7.2% in</span> 2018, from a projected 13.3% in 2017. Of course, existing riders may use the service more often."
33895_18,"Industrial production grew by 6.3% in September from a year earlier, accelerating from a 4.2% increase in August, as policy stimulus measures kicked in and a power shortage caused by extreme weather during the summer eased. Growth in fixed-asset investment, including for infrastructure projects, remained steady, expanding by 5.9% during the first nine months of the year compared with a year earlier, slightly faster <span>than 5.8% gains</span> in the first eight months of 2022. China’s property slump, which was triggered in part by Mr. Xi’s attempts to tamp down on speculation in the sector, showed little sign of reversing in September, as property investment, new construction starts and home prices fell more."
81433_44,"(The Post asked Twitter whether Cawthorn’s tweet met its civic integrity standards. After the inquiry on Feb. 11, Twitter attached the following statement to Cawthorn’s tweet: “This claim of election fraud is disputed, and this Tweet can’t be replied to, Retweeted, or liked due to a risk of violence.”) Cawthorn was sworn in on Jan.<span> 3 and</span> he amped up his rhetoric, tweeting the following day that “the future of this Republic hinges on the actions of a solitary few. … It’s time to fight.” He was invited to speak at the Jan. 6 rally and derided members of both parties."
39581_21,"Bard didn’t respond to a request for comment. In the past, high stock-market levels often have coincided with robust deal activity, as they did in 1999 and<span> 2007.</span> But the current slowdown in deal activity comes as the S&P 500 has surged."
54734_3,"It is available on WSJ.com and MarketWatch.com under the symbol BUXX. * Jeffrey Epstein Appeared to Threaten Bill Gates Over Microsoft Founder’s AffairMay 21,<span> 2023,</span> * Bakhmut Is Largely Under Russian Control, Says Ukrainian GeneralMay 21, 2023, * Biden Hits Back on Budget Impasse Ahead of Call With GOP’s McCarthyMay 21, 2023,  * Jeffrey Epstein Appeared to Threaten Bill Gates Over Microsoft Founder’s AffairMay 21, 2023, * Bakhmut Is Largely Under Russian Control, Says Ukrainian GeneralMay 21, 2023, * Biden Hits Back on Budget Impasse Ahead of Call With GOP’s McCarthyMay 21, 2023, * Exxon Joins Hunt for Lithium in Bet on EV BoomMay 21, 2023, * China Seeks to Rival U.S. With Its Own Starlink-Like NetworkMay 21, 2023, * Fed Official Is Open to Foregoing June Rate HikeMay 21, 2023, * How Bud Light Blew ItMay 21, 2023, * Here’s What Retirement Looks Like for Americans AbroadMay 21, 2023, * How America’s Largest Restaurant Franchisee Decides When to Raise PricesMay 21, 2023,  The WSJ Dollar Index is an attempt to improve on existing indexes by basing its value on actual, up-to-date turnover by all participants in the foreign-exchange market. The index is proportionally weighted based on foreign-exchange trading volume data from the Bank for International Settlements' triennial central-bank survey on global foreign-exchange market activity."
75839_24,"She and her husband, Brian, would convert the garage into a recording studio to promote local musicians. * Biden Announces 2024 Re-Election Bid, Setting Up Potential Trump RematchApril 25,<span> 2023,</span> * First Republic Bank Shares Sink 27% After EarningsApril 25, 2023, * McDonald’s, PepsiCo, GM Flex Their Pricing PowerApril 25, 2023,  * Biden Announces 2024 Re-Election Bid, Setting Up Potential Trump RematchApril 25, 2023, * First Republic Bank Shares Sink 27% After EarningsApril 25, 2023, * McDonald’s, PepsiCo, GM Flex Their Pricing PowerApril 25, 2023, * GM Raises 2023 Profit Outlook, Kills Off Chevy Bolt EVApril 25, 2023, * Gap Plans to Lay Off Hundreds of Corporate Workers in Latest CutsApril 25, 2023, * Stocks Fall Ahead of Tech EarningsLive Coverage, * Fox News Ousts Tucker CarlsonApril 24, 2023, * IKEA Redesigns Its Bestsellers, Starting With the Billy BookcaseApril 25, 2023, * The Four Things to Haggle Over When Buying a HomeApril 25, 2023,  The best-laid plans of Barb and Brian have gone awry. One bedroom of the would-be B&B, in their walkout basement, is now occupied by Barb’s 83-year-old mother, and the other by her 34-year-old daughter."
72513_28,"“The Chinese workforce is bigger and more educated than ever before, and it’s been a huge boost to their economy,” said Maeen Shaban, a senior analyst at the Wealth-X Institute. “And Hong Kong is the main financial hub connecting this Chinese market to the rest of Asian and southeast Asia.” The number of ultrawealthy individuals soared <span>by 14 percent</span> in mainland China from 2016 to 2017, compared to an increase of nine percent in the United States. The ranks of the ultrarich have also increased by double-digits over the last five years in quickly growing southeast Asian countries, such as Bangladesh, India and Vietnam."
14456_69,"Congress must act to address gun violence. — Kamala Harris (@SenKamalaHarris) February 15, 2018 Maybe, just maybe, <span>after 18 school</span> shootings in America in just 43 days of 2018 the Congress might want to consider common-sense gun safety legislation and save innocent lives. — Bernie Sanders (@SenSanders) February 14, 2018 9:30 p.m.: Warriors coach Steve Kerr comments: Full Steve Kerr quote from Portland, again speaking up for gun reform in wake of latest tragedy pic.twitter.com/lB2tews0kq — Anthony Slater (@anthonyVslater) February 15, 2018 9:20 p.m.: GoFundMe has reached out to Florida Attorney General Pam Bondi to let her they will be on the lookout for terrible people who may try to take advantage of the tragedy with scam fundraisers."
29578_10,"Mr. Trump added that other tapes Mr. Cohen kept of his conversations—which were seized by prosecutors in an April raid of the former Trump lawyer’s properties—were “unbelievably complimentary to me.” —Nick Timiraos contributed to this article. Related - Trump Says ‘Coverup’ of Journalist’s Death ‘Was One of the Worst in the History of Coverups’ (Oct. 23) - Erdogan Says Saudis Planned Murder of Journalist Jamal Khashoggi (Oct. 23) - Trump Complains About Rising Interest Rates, Calling the Fed ‘My Biggest Threat’ (Oct. 17) - Janet Yellen Calls Trump’s Attack on Fed Counterproductive (Oct. 15) - Trump Criticizes Fed Rate Increases Again, but Says He Hasn’t Spoken to Fed Chair Powell (Oct. 9) - Jerome Powell Defends Policy of Gradually Raising Interest Rates (Aug. 24) - Donald Trump Says He’s ‘Not Happy’ About Federal Reserve Interest-Rate Increases (July 19) Write to Michael C. Bender at Mike.Bender@wsj.com, Rebecca Ballhaus at Rebecca.Ballhaus@wsj.com, Peter Nicholas at peter.nicholas@wsj.com and Alex Leary at alex.leary@wsj.com Appeared in the October 24,<span> 2018,</span> print edition as 'Trump Steps Up Attack On Fed.'"
80389_14,"But for comparison, holiday sales in 2017 rose 5.3 percent over the year before, totaling $687.87 billion, according to the NRF. In mid-September, Deloitte anticipated retail holiday sales to increase 5 to<span> 5.6 percent</span> over last year’s shopping season -- totaling at least $1.1 trillion between November and January. Rod Sides, leader of Deloitte’s U.S. retail and distribution practice, said shoppers are unlikely to make their shopping decisions based on geopolitical issues, such as global trade."
72513_23,"Chinese school welcomes kids with a pole dancer.] The American economy also remains larger than any in Asia, with the nation’s gross domestic product <span>totaling $20 trillion</span>, compared to the approximately $12 trillion economy of China, the biggest in the east. No city in mainland China cracks the top 10 for containing the most ultrawealthy people."
