,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.5,1.0,0.6666666666666666,2.0
jobs,1.0,0.7391304347826086,0.85,23.0
macro,0.9523809523809523,0.8695652173913043,0.9090909090909091,23.0
market,0.9375,0.6521739130434783,0.7692307692307693,23.0
none,0.7878787878787878,0.9811320754716981,0.8739495798319328,53.0
other,0.6666666666666666,1.0,0.8,2.0
prices,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
retail,0.0,0.0,0.0,1.0
wages,1.0,1.0,1.0,1.0
accuracy,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
macro avg,0.7677759740259741,0.8075334974022423,0.7702271258153611,135.0
weighted avg,0.8708012666345999,0.8518518518518519,0.8474374790061064,135.0
