58	better	0.2504967
58	worse	0.26519108
58	same	0.23545149
58	none	0.24886072
135	better	0.22726673
135	worse	0.24327236
135	same	0.23723978
135	none	0.2922212
410	better	0.27149093
410	worse	0.26810634
410	same	0.25416976
410	none	0.2062329
439	better	0.23472604
439	worse	0.2452462
439	same	0.24477303
439	none	0.27525476
672	better	0.23780663
672	worse	0.24947268
672	same	0.23083335
672	none	0.2818873
44	better	0.28561082
44	worse	0.30385715
44	same	0.2168782
44	none	0.19326656
258	better	0.25931516
258	worse	0.27505213
258	same	0.24778359
258	none	0.21784976
286	better	0.24774332
286	worse	0.27691066
286	same	0.24329151
286	none	0.2294197
409	better	0.24510998
409	worse	0.2526601
409	same	0.24393284
409	none	0.25829715
950	better	0.2933062
950	worse	0.3106177
950	same	0.26588562
950	none	0.13019043
530	better	0.2583088
530	worse	0.2591644
530	same	0.24780014
530	none	0.2348446
6188	better	0.29824847
6188	worse	0.26431024
6188	same	0.25711435
6188	none	0.18032695
654	better	0.25999
654	worse	0.25601253
654	same	0.25751287
654	none	0.22648475
952	better	0.25790158
952	worse	0.25640884
952	same	0.24980505
952	none	0.23588248
879	better	0.2595216
879	worse	0.25335306
879	same	0.2538186
879	none	0.23330645
124	better	0.26112124
124	worse	0.30067408
124	same	0.23328319
124	none	0.20492941
199	better	0.25264835
199	worse	0.2633787
199	same	0.2511873
199	none	0.23275101
16612	better	0.2644642
16612	worse	0.25813323
16612	same	0.25154632
16612	none	0.22590029
18190	better	0.26099733
18190	worse	0.2546619
18190	same	0.24994381
18190	none	0.23423907
19134	better	0.2643671
19134	worse	0.26320985
19134	same	0.25333613
19134	none	0.21908674
1311	better	0.2577712
1311	worse	0.25916412
1311	same	0.249383
1311	none	0.23368296
13929	better	0.25630775
13929	worse	0.25225654
13929	same	0.24941278
13929	none	0.242023
86954	better	0.30695724
86954	worse	0.23379369
86954	same	0.23471552
86954	none	0.22170573
568	better	0.32978967
568	worse	0.3245898
568	same	0.22339302
568	none	0.12222626
495	better	0.29401994
495	worse	0.33952314
495	same	0.2507959
495	none	0.115661055
863	better	0.25019002
863	worse	0.26367322
863	same	0.25039098
863	none	0.23574564
704	better	0.25838432
704	worse	0.2535728
704	same	0.2484714
704	none	0.23958264
733	better	0.2568729
733	worse	0.2551494
733	same	0.24934101
733	none	0.23863599
869	better	0.25499547
869	worse	0.2604987
869	same	0.24779987
869	none	0.23670965
1482	better	0.27149594
1482	worse	0.2610343
1482	same	0.24610125
1482	none	0.22136831
2079	better	0.25078487
2079	worse	0.26228887
2079	same	0.2500728
2079	none	0.23685358
1458	better	0.26335317
1458	worse	0.25418139
1458	same	0.2491093
1458	none	0.23335597
4031	better	0.26199853
4031	worse	0.26874602
4031	same	0.24927288
4031	none	0.21998239
6164	better	0.26231673
6164	worse	0.26088828
6164	same	0.24745443
6164	none	0.22928244
6006	better	0.26010296
6006	worse	0.25306267
6006	same	0.24777627
6006	none	0.23905787
10205	better	0.26855963
10205	worse	0.26500952
10205	same	0.2504798
10205	none	0.21596195
11040	better	0.25129506
11040	worse	0.24906363
11040	same	0.24691913
11040	none	0.25282848
14431	better	0.2673821
14431	worse	0.2535101
14431	same	0.25130132
14431	none	0.22780615
15674	better	0.25196952
15674	worse	0.26164472
15674	same	0.28659552
15674	none	0.19979018
31058	better	0.2384386
31058	worse	0.24200755
31058	same	0.23617283
31058	none	0.28338122
85614	better	0.20185585
85614	worse	0.20600726
85614	same	0.1998615
85614	none	0.3922754
89910	better	0.2356065
89910	worse	0.24275316
89910	same	0.23326007
89910	none	0.28837383
1263	better	0.31375253
1263	worse	0.3167525
1263	same	0.20818858
1263	none	0.16130635
30092	better	0.2451373
30092	worse	0.25863603
30092	same	0.24913344
30092	none	0.2470932
4255	better	0.24666172
4255	worse	0.25021893
4255	same	0.24623623
4255	none	0.25697497
22064	better	0.23727225
22064	worse	0.29411304
22064	same	0.23540156
22064	none	0.23260225
40041	better	0.24397224
40041	worse	0.2502985
40041	same	0.24660516
40041	none	0.25912392
64028	better	0.2559688
64028	worse	0.26561457
64028	same	0.2492052
64028	none	0.22921133
4167	better	0.2668767
4167	worse	0.26476812
4167	same	0.24740377
4167	none	0.22095223
35182	better	0.25049716
35182	worse	0.25987792
35182	same	0.24875353
35182	none	0.24087544
2825	better	0.25970256
2825	worse	0.27873412
2825	same	0.2502021
2825	none	0.21136142
19497	better	0.26024485
19497	worse	0.2648069
19497	same	0.25088805
19497	none	0.22406155
19949	better	0.25150013
19949	worse	0.25227827
19949	same	0.2494573
19949	none	0.24676533
32637	better	0.25772715
32637	worse	0.2547508
32637	same	0.25434786
32637	none	0.23317435
35362	better	0.2700922
35362	worse	0.256067
35362	same	0.25130713
35362	none	0.22253364
56329	better	0.2544937
56329	worse	0.25089914
56329	same	0.24980363
56329	none	0.2448034
24673	better	0.22403315
24673	worse	0.24038722
24673	same	0.23046494
24673	none	0.3051147
245	better	0.15769997
245	worse	0.2225
245	same	0.23969999
245	none	0.38010004
515	better	0.221
515	worse	0.29120004
515	same	0.207
515	none	0.28079998
5443	better	0.2346884
5443	worse	0.24107233
5443	same	0.24187711
5443	none	0.28236216
5800	better	0.23869084
5800	worse	0.24650437
5800	same	0.24311426
5800	none	0.2716905
2022	better	0.24301243
2022	worse	0.3115678
2022	same	0.23798549
2022	none	0.20743427
4934	better	0.27150974
4934	worse	0.32237694
4934	same	0.2571071
4934	none	0.14900674
11913	better	0.25221494
11913	worse	0.2669792
11913	same	0.24838175
11913	none	0.23242427
14980	better	0.25499034
14980	worse	0.25804234
14980	same	0.25015575
14980	none	0.23681164
30465	better	0.2610548
30465	worse	0.25788978
30465	same	0.2536518
30465	none	0.22740377
1671	better	0.20900422
1671	worse	0.21121408
1671	same	0.20887482
1671	none	0.3709069
3439	better	0.22804996
3439	worse	0.26014996
3439	same	0.18805
3439	none	0.32375008
3224	better	0.2533058
3224	worse	0.26033366
3224	same	0.25249475
3224	none	0.233866
6200	better	0.29203302
6200	worse	0.36863303
6200	same	0.25953305
6200	none	0.079800956
1317	better	0.18095002
1317	worse	0.23034999
1317	same	0.20844999
1317	none	0.38025
203	better	0.205075
203	worse	0.28467503
203	same	0.22387502
203	none	0.28637496
2075	better	0.22580484
2075	worse	0.23995352
2075	same	0.23369867
2075	none	0.30054298
1550	better	0.2654997
1550	worse	0.27778834
1550	same	0.2408004
1550	none	0.21591234
35510	better	0.22431609
35510	worse	0.24819067
35510	same	0.23604326
35510	none	0.29145002
32870	better	0.2623091
32870	worse	0.27612466
32870	same	0.25050426
32870	none	0.21106215
58353	better	0.17355004
58353	worse	0.26465
58353	same	0.23505
58353	none	0.32674998
10250	better	0.2430302
10250	worse	0.28716588
10250	same	0.2419926
10250	none	0.22781138
2159	better	0.2340247
2159	worse	0.24353713
2159	same	0.22342712
2159	none	0.2990111
39578	better	0.2458638
39578	worse	0.24879308
39578	same	0.24261346
39578	none	0.26273155
96354	better	0.2671726
96354	worse	0.27361003
96354	same	0.24635847
96354	none	0.21285684
17999	better	0.23394664
17999	worse	0.2432422
17999	same	0.23886842
17999	none	0.28394282
42133	better	0.25172335
42133	worse	0.24854241
42133	same	0.24519125
42133	none	0.25454232
52214	better	0.25842437
52214	worse	0.26108545
52214	same	0.25313312
52214	none	0.2274126
56172	better	0.2523531
56172	worse	0.36041424
56172	same	0.23762724
56172	none	0.15085934
50838	better	0.17863801
50838	worse	0.18973845
50838	same	0.17508596
50838	none	0.45653754
45296	better	0.2543033
45296	worse	0.26061612
45296	same	0.24939907
45296	none	0.23568058
6393	better	0.24634656
6393	worse	0.25116572
6393	same	0.24816144
6393	none	0.2543422
19782	better	0.29462382
19782	worse	0.34272245
19782	same	0.21252653
19782	none	0.15012604
8735	better	0.24805897
8735	worse	0.26236367
8735	same	0.24109977
8735	none	0.24847764
55292	better	0.30076107
55292	worse	0.33026022
55292	same	0.1995053
55292	none	0.1694729
73580	better	0.2009878
73580	worse	0.22036462
73580	same	0.20688161
73580	none	0.37176585
29994	better	0.24223329
29994	worse	0.24901895
29994	same	0.24313015
29994	none	0.26561752
334	better	0.32575512
334	worse	0.2705693
334	same	0.21998262
334	none	0.18369628
16829	better	0.23775722
16829	worse	0.24787982
16829	same	0.24250841
16829	none	0.27185464
7277	better	0.2292317
7277	worse	0.23179208
7277	same	0.23152289
7277	none	0.3075066
5419	better	0.29448676
5419	worse	0.37898415
5419	same	0.24598835
5419	none	0.0805411
71631	better	0.24081862
71631	worse	0.24247319
71631	same	0.24350631
71631	none	0.27320182
61646	better	0.28072795
61646	worse	0.2622286
61646	same	0.24584897
61646	none	0.21119377
76649	better	0.2541178
76649	worse	0.2619817
76649	same	0.2509427
76649	none	0.23295787
83682	better	0.29160967
83682	worse	0.4012889
83682	same	0.2258033
83682	none	0.0818122
43627	better	0.31473264
43627	worse	0.34480098
43627	same	0.24940138
43627	none	0.0910799
195	better	0.24708699
195	worse	0.24834977
195	same	0.24679141
195	none	0.2581995
993	better	0.25889802
993	worse	0.25712126
