,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.6666666666666666,1.0,0.8,2.0
jobs,1.0,0.9565217391304348,0.9777777777777777,23.0
macro,0.696969696969697,1.0,0.8214285714285714,23.0
market,1.0,0.6956521739130435,0.8205128205128205,23.0
none,0.8947368421052632,0.9622641509433962,0.9272727272727272,53.0
other,0.0,0.0,0.0,2.0
prices,1.0,0.5,0.6666666666666666,6.0
retail,0.0,0.0,0.0,1.0
wages,0.0,0.0,0.0,1.0
accuracy,0.8740740740740741,0.8740740740740741,0.8740740740740741,0.8740740740740741
macro avg,0.6258373205741627,0.6114438063986875,0.6013658563658563,135.0
weighted avg,0.8724791777423356,0.8740740740740741,0.8592518181407071,135.0
