,precision,recall,f1-score,support
currency,1.0,1.0,1.0,2.0
housing,1.0,1.0,1.0,2.0
interest,1.0,1.0,1.0,7.0
jobs,0.918918918918919,0.85,0.8831168831168831,40.0
macro,0.8888888888888888,0.7619047619047619,0.8205128205128205,21.0
market,1.0,0.9285714285714286,0.962962962962963,14.0
none,0.46153846153846156,1.0,0.631578947368421,18.0
other,1.0,0.3333333333333333,0.5,3.0
prices,0.75,1.0,0.8571428571428571,3.0
wages,0.0,0.0,0.0,13.0
accuracy,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488
macro avg,0.8019346269346268,0.7873809523809523,0.7655314471103944,123.0
weighted avg,0.7640741116350872,0.7804878048780488,0.7518437045608634,123.0
