,precision,recall,f1-score,support
energy,1.0,1.0,1.0,1.0
housing,1.0,1.0,1.0,8.0
interest,1.0,1.0,1.0,1.0
jobs,0.9615384615384616,0.9259259259259259,0.9433962264150944,27.0
macro,0.7692307692307693,0.9090909090909091,0.8333333333333334,11.0
market,1.0,1.0,1.0,14.0
none,0.8656716417910447,0.9830508474576272,0.9206349206349206,59.0
prices,0.0,0.0,0.0,3.0
wages,1.0,0.25,0.4,8.0
accuracy,0.9015151515151515,0.9015151515151515,0.9015151515151515,0.9015151515151515
macro avg,0.8440489858400306,0.7853408536082735,0.7885960533759276,132.0
weighted avg,0.8901341196117316,0.9015151515151515,0.8799683719495041,132.0
