,precision,recall,f1-score,support
currency,1.0,1.0,1.0,1.0
interest,0.4,1.0,0.5714285714285714,2.0
jobs,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0
macro,1.0,0.9565217391304348,0.9777777777777777,23.0
market,0.875,0.6086956521739131,0.717948717948718,23.0
none,0.9615384615384616,0.9433962264150944,0.9523809523809523,53.0
other,0.2222222222222222,1.0,0.36363636363636365,2.0
prices,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
retail,0.0,0.0,0.0,1.0
wages,1.0,1.0,1.0,1.0
accuracy,0.8814814814814815,0.8814814814814815,0.8814814814814815,0.8814814814814815
macro avg,0.7248615756224452,0.8298468690183209,0.7373027455636151,135.0
weighted avg,0.9209702437480214,0.8814814814814815,0.8914668870224427,135.0
